playlist_entry_id,user_id,playlist_name,track_id,platform,added_date,position,is_public
PLE_00322,USR_00367,Mood We,TRK_00410,Apple Music,2025-03-17,19,True
PLE_00323,USR_00218,Sleep Boy,TRK_05954,Tidal,2024-10-30,80,False
PLE_00324,USR_00402,Chill Notice,TRK_04777,YouTube Music,2003-06-14,16,True
PLE_00325,USR_00422,Party Call,TRK_00940,Spotify,2025-10-03,89,False
PLE_00326,USR_00265,Party Call,TRK_02502,Amazon Music,2025-09-08,28,True
PLE_00327,USR_00248,Mood Special,TRK_04020,Amazon Music,2024-10-04,56,True
PLE_00328,USR_00300,Chill Career,TRK_02503,Apple Music,2021-12-16,88,True
PLE_00329,USR_00286,Party Interview,TRK_02424,Apple Music,2025-02-17,83,True
PLE_00330,USR_00371,Party Establish,TRK_02121,Apple Music,2024-12-19,15,True
PLE_00331,USR_00395,Chill Few,TRK_05497,Spotify,2026-04-27,80,True
PLE_00332,USR_00367,Chill Read,TRK_04241,Spotify,2023-11-07,15,True
PLE_00333,USR_00102,Party Model,TRK_02703,YouTube Music,2021-11-01,62,True
PLE_00334,USR_00487,Party Establish,TRK_05085,Amazon Music,2023-07-07,20,True
PLE_00335,USR_00370,Mood Want,TRK_04655,Spotify,2024-11-28,22,True
PLE_00336,USR_00120,Party Realize,TRK_04538,Apple Music,2017-06-04,9,True
PLE_00337,USR_00316,Chill Off,TRK_04007,Spotify,2026-04-27,52,True
PLE_00338,USR_00069,Sleep Reduce,TRK_02951,YouTube Music,2020-08-07,90,True
PLE_00339,USR_00276,Study Analysis,TRK_05003,Tidal,2025-09-14,92,False
PLE_00340,USR_00364,Mood Land,TRK_01859,Spotify,2026-03-05,53,False
PLE_00341,USR_00329,Party Maybe,TRK_05112,Spotify,2026-01-22,100,False
PLE_00342,USR_00056,Focus Man,TRK_02090,YouTube Music,2026-04-07,17,False
PLE_00343,USR_00339,Focus Yeah,TRK_04965,YouTube Music,2025-11-27,11,False
PLE_00344,USR_00267,Sleep Including,TRK_00484,YouTube Music,2013-10-09,44,True
PLE_00345,USR_00377,Study Nation,TRK_01540,Apple Music,2025-10-21,88,True
PLE_00346,USR_00112,Party Exactly,TRK_01515,Amazon Music,2023-05-16,19,True
PLE_00347,USR_00485,Vibes Yourself,TRK_00344,Spotify,2025-10-02,78,True
PLE_00348,USR_00179,Workout Thank,TRK_03592,Spotify,2026-04-18,8,False
PLE_00349,USR_00185,Mood International,TRK_04228,Amazon Music,2026-04-02,39,True
PLE_00350,USR_00337,Party Nothing,TRK_03801,Spotify,2026-02-03,18,True
PLE_00351,USR_00297,Chill Should,TRK_03326,Spotify,2023-11-26,20,True
PLE_00352,USR_00227,Party Notice,TRK_02140,Spotify,2024-12-11,54,False
PLE_00353,USR_00141,Mood Together,TRK_02948,Apple Music,2020-06-30,62,True
PLE_00354,USR_00314,Party Really,TRK_00843,Apple Music,2023-12-29,64,True
PLE_00355,USR_00400,Focus Door,TRK_03931,Tidal,2025-09-20,40,False
PLE_00356,USR_00236,Focus Cost,TRK_01363,Apple Music,2023-08-02,59,True
PLE_00357,USR_00391,Study Boy,TRK_04347,Spotify,2015-12-02,96,False
PLE_00358,USR_00031,Mood Road,TRK_04111,Spotify,2023-04-25,47,False
PLE_00359,USR_00202,Party Capital,TRK_01905,Apple Music,2026-04-12,80,False
PLE_00360,USR_00436,Sleep Themselves,TRK_00946,Amazon Music,2025-04-09,62,False
PLE_00361,USR_00276,Mood About,TRK_00229,YouTube Music,2025-12-03,3,False
PLE_00362,USR_00461,Vibes Practice,TRK_04702,Spotify,2025-02-28,35,False
PLE_00363,USR_00060,Focus Science,TRK_00532,Tidal,2025-10-17,97,True
PLE_00364,USR_00425,Party Often,TRK_04955,Tidal,2026-04-16,16,True
PLE_00365,USR_00370,Party Young,TRK_03196,Spotify,2021-09-05,45,True
PLE_00366,USR_00189,Vibes Party,TRK_05850,YouTube Music,2026-02-11,31,True
PLE_00367,USR_00205,Focus Share,TRK_03323,Spotify,2026-04-27,86,True
PLE_00368,USR_00010,Chill Should,TRK_04048,Spotify,2026-03-20,98,True
PLE_00369,USR_00393,Focus Behavior,TRK_03508,YouTube Music,2025-02-12,54,True
PLE_00370,USR_00117,Study Area,TRK_00950,Spotify,2026-02-15,97,True
PLE_00371,USR_00420,Vibes Other,TRK_04386,Spotify,2026-04-27,78,False
PLE_00372,USR_00271,Party Interview,TRK_03844,YouTube Music,2012-02-21,10,True
PLE_00373,USR_00104,Chill This,TRK_00441,Apple Music,2026-04-12,53,False
PLE_00374,USR_00098,Sleep Themselves,TRK_04671,Apple Music,2026-04-27,30,False
PLE_00375,USR_00352,Party Often,TRK_00711,Apple Music,2025-04-16,96,False
PLE_00376,USR_00164,Vibes Other,TRK_04380,Spotify,2017-07-12,62,True
PLE_00377,USR_00105,Mood Significant,TRK_03227,Tidal,2026-04-19,96,True
PLE_00378,USR_00435,Workout Skin,TRK_05085,Amazon Music,2023-09-17,61,True
PLE_00379,USR_00021,Chill Notice,TRK_00531,Spotify,2025-12-05,27,False
PLE_00380,USR_00060,Mood Brother,TRK_02901,Amazon Music,2025-05-03,10,True
PLE_00381,USR_00083,Mood Land,TRK_02036,YouTube Music,2024-05-24,60,True
PLE_00382,USR_00220,Focus Appear,TRK_00314,Spotify,2026-04-27,37,True
PLE_00383,USR_00389,Vibes Attorney,TRK_03656,Tidal,2026-04-27,90,True
PLE_00384,USR_00432,Party Best,TRK_02939,Apple Music,2023-12-11,84,False
PLE_00385,USR_00300,Workout Where,TRK_05798,Apple Music,2023-01-09,20,True
PLE_00386,USR_00080,Chill Growth,TRK_00263,YouTube Music,2022-12-24,54,False
PLE_00387,USR_00020,Chill Growth,TRK_05936,YouTube Music,2024-12-24,65,True
PLE_00388,USR_00158,Chill Central,TRK_02048,Spotify,2026-02-22,39,False
PLE_00389,USR_00477,Mood Reduce,TRK_00449,YouTube Music,2026-04-13,17,True
PLE_00390,USR_00126,Chill Itself,TRK_03952,YouTube Music,2026-02-19,85,True
PLE_00391,USR_00117,Mood If,TRK_00853,Spotify,2026-04-27,27,False
PLE_00392,USR_00197,Party Nothing,TRK_04649,YouTube Music,2026-03-14,13,True
PLE_00393,USR_00289,Sleep Reduce,TRK_03783,Tidal,2023-06-17,37,True
PLE_00394,USR_00468,Workout He,TRK_01255,Apple Music,2025-07-06,2,True
PLE_00395,USR_00483,Chill Film,TRK_00642,Apple Music,2025-09-05,81,True
PLE_00396,USR_00237,Mood Brother,TRK_04654,Apple Music,2019-07-14,16,False
PLE_00397,USR_00220,Focus Sound,TRK_04085,Spotify,2025-11-18,60,False
PLE_00398,USR_00031,Study Ground,TRK_04023,Apple Music,2018-08-19,31,True
PLE_00399,USR_00410,Party Really,TRK_01358,Spotify,2020-04-08,8,True
PLE_00400,USR_00056,Vibes Apply,TRK_00321,Tidal,2025-09-17,36,True
PLE_00401,USR_00060,Vibes Economy,TRK_03210,Apple Music,2025-07-05,49,True
PLE_00402,USR_00496,Mood Need,TRK_05333,Apple Music,2023-11-21,78,False
PLE_00403,USR_00429,Focus Keep,TRK_03806,YouTube Music,2026-03-19,29,True
PLE_00404,USR_00132,Focus Western,TRK_05538,YouTube Music,2026-04-27,78,False
PLE_00405,USR_00058,Party Capital,TRK_05990,Spotify,2024-07-09,79,True
PLE_00406,USR_00267,Workout Themselves,TRK_01328,Apple Music,2011-04-08,20,True
PLE_00407,USR_00283,Vibes Four,TRK_04626,Amazon Music,2023-12-01,91,False
PLE_00408,USR_00235,Party Meeting,TRK_01452,Apple Music,2026-03-14,42,True
PLE_00409,USR_00355,Mood Road,TRK_05907,Spotify,2026-04-21,43,True
PLE_00410,USR_00015,Vibes Usually,TRK_04583,YouTube Music,2020-05-03,9,True
PLE_00411,USR_00228,Chill Campaign,TRK_05167,Spotify,2026-01-25,6,True
PLE_00412,USR_00255,Mood Brother,TRK_02452,Amazon Music,2024-06-06,63,True
PLE_00413,USR_00280,Focus Sound,TRK_04674,YouTube Music,2025-01-27,61,False
PLE_00414,USR_00321,Focus Appear,TRK_05168,Spotify,2023-10-12,65,False
PLE_00415,USR_00470,Study Woman,TRK_03034,Spotify,2025-07-02,51,True
PLE_00416,USR_00172,Party Leader,TRK_01280,Amazon Music,2026-03-16,66,True
PLE_00417,USR_00225,Vibes Other,TRK_05974,Apple Music,2025-03-11,65,True
PLE_00418,USR_00400,Party Maybe,TRK_03578,Apple Music,2026-04-27,52,True
PLE_00419,USR_00221,Focus Behavior,TRK_04953,Amazon Music,2024-08-06,9,True
PLE_00420,USR_00254,Sleep Carry,TRK_05143,Spotify,2026-04-27,2,False
PLE_00421,USR_00416,Sleep Run,TRK_03202,Spotify,2026-04-27,39,True
PLE_00422,USR_00277,Mood In,TRK_01552,Spotify,2026-04-06,12,True
PLE_00423,USR_00494,Party Oil,TRK_01229,Apple Music,2026-03-20,2,True
PLE_00424,USR_00190,Mood Know,TRK_04229,Apple Music,2025-11-27,25,True
PLE_00425,USR_00457,Chill Growth,TRK_03315,YouTube Music,2026-03-22,38,True
PLE_00426,USR_00036,Party Right,TRK_02007,Amazon Music,2026-03-19,9,True
PLE_00427,USR_00155,Party Model,TRK_02688,YouTube Music,2025-07-14,58,True
PLE_00428,USR_00382,Focus First,TRK_00579,Amazon Music,2025-10-17,24,True
PLE_00429,USR_00262,Sleep Themselves,TRK_02917,Amazon Music,2026-01-07,90,True
PLE_00430,USR_00387,Focus Suddenly,TRK_02155,YouTube Music,2025-04-18,83,True
PLE_00431,USR_00372,Vibes Party,TRK_00882,Spotify,2024-03-24,98,True
PLE_00432,USR_00219,Workout He,TRK_01143,Spotify,2026-02-23,34,True
PLE_00433,USR_00478,Workout Skin,TRK_01103,Spotify,2025-12-02,3,False
PLE_00434,USR_00364,Party Oil,TRK_04874,Apple Music,2026-04-21,9,True
PLE_00435,USR_00408,Party To,TRK_01461,Apple Music,2025-07-26,94,True
PLE_00436,USR_00362,Mood Court,TRK_03506,Apple Music,2024-05-27,66,True
PLE_00437,USR_00144,Workout Effort,TRK_01421,YouTube Music,2026-02-03,47,True
PLE_00438,USR_00160,Vibes Usually,TRK_01880,Spotify,2018-11-06,24,True
PLE_00439,USR_00081,Study Analysis,TRK_02153,Spotify,2024-01-24,72,True
PLE_00440,USR_00300,Party Nothing,TRK_03557,Spotify,2025-11-07,92,False
PLE_00441,USR_00257,Party Music,TRK_04479,Apple Music,2026-02-22,14,True
PLE_00442,USR_00196,Study Few,TRK_02642,Spotify,2025-07-15,45,False
PLE_00443,USR_00361,Mood If,TRK_04162,Amazon Music,2026-04-22,29,True
PLE_00444,USR_00094,Chill Notice,TRK_00192,Spotify,2025-10-25,82,True
PLE_00445,USR_00331,Party Nothing,TRK_05435,Apple Music,2025-01-08,39,False
PLE_00446,USR_00133,Mood Need,TRK_05179,Spotify,2026-02-13,19,False
PLE_00447,USR_00408,Focus Performance,TRK_04587,Apple Music,2026-04-27,24,True
PLE_00448,USR_00268,Chill Growth,TRK_03768,Apple Music,2025-07-06,47,True
PLE_00449,USR_00462,Party Establish,TRK_05015,Apple Music,2026-04-27,27,True
PLE_00450,USR_00137,Sleep Box,TRK_01324,YouTube Music,2025-12-10,82,True
PLE_00451,USR_00182,Sleep Reduce,TRK_00048,Spotify,2023-11-28,18,True
PLE_00452,USR_00406,Sleep Much,TRK_02400,Amazon Music,2026-04-14,79,False
PLE_00453,USR_00432,Focus On,TRK_04609,Spotify,2025-08-10,41,False
PLE_00454,USR_00485,Chill Film,TRK_03485,Amazon Music,2015-12-28,41,True
PLE_00455,USR_00083,Party Capital,TRK_05092,Spotify,2026-02-15,61,False
PLE_00456,USR_00317,Chill Growth,TRK_02642,Spotify,2025-03-29,65,True
PLE_00457,USR_00200,Chill Off,TRK_01224,YouTube Music,2019-10-06,7,False
PLE_00458,USR_00094,Party Interview,TRK_05419,YouTube Music,2026-04-27,62,True
PLE_00459,USR_00406,Focus Science,TRK_02857,Spotify,2026-03-18,16,True
PLE_00460,USR_00274,Workout Skin,TRK_01656,Spotify,2025-04-08,3,True
PLE_00461,USR_00435,Chill Should,TRK_03505,Spotify,2024-05-20,38,False
PLE_00462,USR_00176,Mood Special,TRK_00129,Apple Music,2022-07-07,67,True
PLE_00463,USR_00102,Workout Population,TRK_00901,Spotify,2025-03-24,28,False
PLE_00464,USR_00490,Focus Suddenly,TRK_00926,Apple Music,2022-02-27,58,True
PLE_00465,USR_00178,Sleep Whom,TRK_01482,YouTube Music,2024-08-06,6,True
PLE_00466,USR_00103,Vibes Economy,TRK_02222,YouTube Music,2025-04-02,88,False
PLE_00467,USR_00411,Focus Seek,TRK_04818,Tidal,2026-04-27,54,False
PLE_00468,USR_00279,Chill Notice,TRK_04832,Spotify,2025-10-27,47,True
PLE_00469,USR_00479,Party Method,TRK_04974,Amazon Music,2017-05-29,80,True
PLE_00470,USR_00036,Workout Operation,TRK_01376,Spotify,2024-01-09,69,True
PLE_00471,USR_00037,Party Claim,TRK_03093,Amazon Music,2023-09-14,17,True
PLE_00472,USR_00417,Chill Notice,TRK_04242,Spotify,2023-04-21,37,True
PLE_00473,USR_00289,Sleep Boy,TRK_01570,YouTube Music,2026-01-03,86,False
PLE_00474,USR_00448,Party Claim,TRK_05817,Apple Music,2024-09-29,51,True
PLE_00475,USR_00351,Party Meeting,TRK_00404,Apple Music,2025-10-22,4,False
PLE_00476,USR_00247,Chill Health,TRK_04932,Amazon Music,2024-07-31,66,True
PLE_00477,USR_00434,Workout Money,TRK_03441,Spotify,2023-04-13,60,True
PLE_00478,USR_00205,Party Young,TRK_00189,YouTube Music,2026-04-07,18,True
PLE_00479,USR_00039,Party Rich,TRK_05086,Amazon Music,2022-12-13,64,True
PLE_00480,USR_00412,Mood Reduce,TRK_00460,Apple Music,2018-05-09,83,True
PLE_00481,USR_00102,Chill Week,TRK_05880,Spotify,2023-06-24,29,True
PLE_00482,USR_00329,Vibes Major,TRK_00111,Spotify,2024-03-01,63,False
PLE_00483,USR_00215,Vibes Might,TRK_05852,Spotify,2020-08-17,7,True
PLE_00484,USR_00459,Mood Special,TRK_03016,YouTube Music,2015-11-26,17,True
PLE_00485,USR_00496,Workout Inside,TRK_03528,Tidal,2020-02-07,94,False
PLE_00486,USR_00304,Party Small,TRK_04446,Spotify,2025-10-28,21,False
PLE_00487,USR_00362,Mood Together,TRK_04955,Apple Music,2026-04-09,69,True
PLE_00488,USR_00488,Study Analysis,TRK_00055,Spotify,2025-08-27,88,False
PLE_00489,USR_00037,Study Live,TRK_01536,YouTube Music,2025-07-28,78,True
PLE_00490,USR_00008,Party Maybe,TRK_00488,Spotify,2025-12-13,34,False
PLE_00491,USR_00311,Chill Exactly,TRK_03310,Spotify,2025-08-03,67,True
PLE_00492,USR_00410,Party Today,TRK_00737,Amazon Music,2026-02-15,81,True
PLE_00493,USR_00125,Mood Doctor,TRK_01751,Spotify,2025-02-02,92,True
PLE_00494,USR_00351,Workout Where,TRK_05187,YouTube Music,2022-09-16,49,True
PLE_00495,USR_00470,Party Exactly,TRK_01911,YouTube Music,2025-08-12,4,True
PLE_00496,USR_00344,Party To,TRK_00331,Amazon Music,2026-04-27,17,True
PLE_00497,USR_00257,Sleep Both,TRK_03029,Amazon Music,2026-03-02,51,False
PLE_00498,USR_00431,Chill Film,TRK_00929,Tidal,2019-07-27,25,False
PLE_00499,USR_00113,Party Claim,TRK_05969,Apple Music,2026-03-29,19,False
PLE_00500,USR_00096,Party Call,TRK_02538,YouTube Music,2025-04-15,2,True
PLE_00501,USR_00145,Party Keep,TRK_04771,Apple Music,2026-03-28,21,True
PLE_00502,USR_00240,Study Now,TRK_01240,Spotify,2026-04-10,41,True
PLE_00503,USR_00444,Chill Campaign,TRK_02724,Apple Music,2025-07-22,29,False
PLE_00504,USR_00108,Sleep Century,TRK_02291,Spotify,2025-02-19,20,False
PLE_00505,USR_00004,Party Nothing,TRK_03203,YouTube Music,2017-11-05,41,True
PLE_00506,USR_00191,Party Meeting,TRK_00259,Apple Music,2021-12-27,9,False
PLE_00507,USR_00301,Workout Operation,TRK_05330,Apple Music,2026-03-26,51,True
PLE_00508,USR_00401,Chill Just,TRK_03733,Amazon Music,2024-09-25,53,False
PLE_00509,USR_00009,Chill Exactly,TRK_03760,Spotify,2026-02-28,3,False
PLE_00510,USR_00037,Sleep Carry,TRK_02052,Amazon Music,2022-12-21,46,True
PLE_00511,USR_00079,Workout Population,TRK_02963,YouTube Music,2026-04-23,52,True
PLE_00512,USR_00389,Party Tv,TRK_00611,Apple Music,2021-01-12,46,True
PLE_00513,USR_00059,Sleep Wait,TRK_04768,Spotify,2025-07-14,73,True
PLE_00514,USR_00433,Vibes Practice,TRK_01515,Apple Music,2022-11-26,7,True
PLE_00515,USR_00270,Mood Court,TRK_01816,Spotify,2026-02-24,19,True
PLE_00516,USR_00268,Vibes Then,TRK_01813,YouTube Music,2026-02-08,55,True
PLE_00517,USR_00444,Focus Program,TRK_05607,Amazon Music,2025-08-09,57,True
PLE_00518,USR_00138,Study Morning,TRK_05114,YouTube Music,2025-12-10,99,True
PLE_00519,USR_00007,Party Realize,TRK_03723,YouTube Music,2024-05-24,12,True
PLE_00520,USR_00468,Mood Might,TRK_00902,YouTube Music,2022-10-22,15,True
PLE_00521,USR_00237,Party Meeting,TRK_02625,Spotify,2026-02-20,24,False
PLE_00522,USR_00189,Workout Operation,TRK_05330,Spotify,2023-10-19,21,True
PLE_00523,USR_00497,Study Nation,TRK_04457,Spotify,2016-03-21,46,True
PLE_00524,USR_00166,Workout Effort,TRK_00169,YouTube Music,2024-10-19,59,True
PLE_00525,USR_00409,Party Meeting,TRK_05426,Apple Music,2025-01-12,48,True
PLE_00526,USR_00252,Vibes Particular,TRK_03811,Spotify,2025-07-05,88,True
PLE_00527,USR_00069,Party Meeting,TRK_00710,Apple Music,2024-09-17,92,True
PLE_00528,USR_00075,Mood Certainly,TRK_03040,Spotify,2024-11-26,15,False
PLE_00529,USR_00241,Mood Court,TRK_04737,Amazon Music,2026-03-07,28,True
PLE_00530,USR_00155,Mood Special,TRK_00077,Spotify,2024-02-26,24,True
PLE_00531,USR_00390,Focus Small,TRK_01057,YouTube Music,2018-04-10,14,True
PLE_00532,USR_00136,Party Bar,TRK_00789,Spotify,2012-05-31,13,True
PLE_00533,USR_00168,Chill Off,TRK_01277,YouTube Music,2025-02-15,66,False
PLE_00534,USR_00037,Study Boy,TRK_00097,YouTube Music,2025-11-18,66,True
PLE_00535,USR_00014,Party Maybe,TRK_02621,YouTube Music,2026-01-26,92,True
PLE_00536,USR_00027,Focus Cost,TRK_03955,Spotify,2025-09-03,27,False
PLE_00537,USR_00127,Chill Explain,TRK_01400,Spotify,2025-02-25,25,True
PLE_00538,USR_00465,Sleep Carry,TRK_04488,Spotify,2026-04-27,90,True
PLE_00539,USR_00348,Party Rich,TRK_04444,Spotify,2023-10-09,26,False
PLE_00540,USR_00251,Workout Individual,TRK_02191,Spotify,2026-02-07,88,False
PLE_00541,USR_00184,Workout Suddenly,TRK_01438,Apple Music,2024-04-30,17,True
PLE_00542,USR_00404,Focus Seek,TRK_05706,Amazon Music,2026-04-27,91,True
PLE_00543,USR_00097,Party Method,TRK_00460,Apple Music,2013-04-19,86,False
PLE_00544,USR_00390,Study Hundred,TRK_02661,YouTube Music,2025-10-13,36,False
PLE_00545,USR_00004,Chill Notice,TRK_01270,Spotify,2025-07-29,46,False
PLE_00546,USR_00038,Party Base,TRK_03016,Spotify,2015-09-24,97,True
PLE_00547,USR_00480,Mood Certainly,TRK_03805,Tidal,2026-03-24,24,True
PLE_00548,USR_00415,Sleep Century,TRK_03532,Amazon Music,2025-12-01,9,False
PLE_00549,USR_00312,Workout Thank,TRK_05306,Spotify,2025-12-27,73,True
PLE_00550,USR_00358,Vibes Attorney,TRK_02859,YouTube Music,2026-04-27,11,True
PLE_00551,USR_00429,Party Tv,TRK_04193,Amazon Music,2026-02-23,60,True
PLE_00552,USR_00234,Mood International,TRK_04788,Apple Music,2026-04-27,44,True
PLE_00553,USR_00288,Chill Small,TRK_03170,YouTube Music,2020-08-26,51,True
PLE_00554,USR_00231,Party Often,TRK_00915,Spotify,2026-03-25,92,True
PLE_00555,USR_00160,Party Really,TRK_01706,Apple Music,2025-10-09,45,True
PLE_00556,USR_00110,Study Ground,TRK_02188,YouTube Music,2024-06-03,43,True
PLE_00557,USR_00095,Party Any,TRK_05274,Amazon Music,2023-11-02,69,False
PLE_00558,USR_00404,Vibes Apply,TRK_00858,Spotify,2025-10-14,65,True
PLE_00559,USR_00316,Vibes Economy,TRK_04755,YouTube Music,2026-03-07,47,True
PLE_00560,USR_00141,Party Meeting,TRK_01639,Amazon Music,2026-04-27,58,True
PLE_00561,USR_00135,Party Method,TRK_01972,Spotify,2020-09-13,58,False
PLE_00562,USR_00436,Workout Final,TRK_04380,Apple Music,2017-12-12,74,False
PLE_00563,USR_00221,Focus Man,TRK_00642,YouTube Music,2025-07-16,48,False
PLE_00564,USR_00498,Workout Themselves,TRK_01883,Amazon Music,2026-04-27,34,True
PLE_00565,USR_00407,Mood Want,TRK_01517,Apple Music,2026-02-18,9,True
PLE_00566,USR_00271,Focus Born,TRK_03509,Apple Music,2023-01-31,55,True
PLE_00567,USR_00131,Party Rich,TRK_00904,Apple Music,2026-04-01,24,True
PLE_00568,USR_00100,Party Rich,TRK_00775,Tidal,2023-04-30,5,True
PLE_00569,USR_00307,Sleep Capital,TRK_05780,YouTube Music,2025-09-27,16,False
PLE_00570,USR_00311,Focus Church,TRK_05015,Amazon Music,2026-04-27,87,True
PLE_00571,USR_00226,Sleep Run,TRK_05086,Amazon Music,2023-07-30,56,False
PLE_00572,USR_00399,Chill Campaign,TRK_03376,YouTube Music,2026-04-27,45,True
PLE_00573,USR_00278,Party Bar,TRK_00518,YouTube Music,2025-12-25,61,True
PLE_00574,USR_00123,Sleep Themselves,TRK_05618,Spotify,2021-09-24,72,True
PLE_00575,USR_00485,Mood Home,TRK_01301,Spotify,2014-01-29,97,False
PLE_00576,USR_00252,Mood Interesting,TRK_03813,YouTube Music,2025-07-20,26,False
PLE_00577,USR_00438,Sleep Themselves,TRK_05379,Tidal,2026-03-17,94,True
PLE_00578,USR_00424,Workout Suddenly,TRK_03274,Apple Music,2018-06-19,48,True
PLE_00579,USR_00327,Chill Itself,TRK_05715,Spotify,2025-02-08,57,True
PLE_00580,USR_00288,Sleep Them,TRK_01604,Apple Music,2025-01-01,25,False
PLE_00581,USR_00070,Mood International,TRK_04401,Spotify,2025-10-30,62,True
PLE_00582,USR_00130,Focus Cost,TRK_00965,YouTube Music,2025-11-18,97,True
PLE_00583,USR_00079,Mood Brother,TRK_01922,Apple Music,2026-02-06,9,True
PLE_00584,USR_00352,Party Exactly,TRK_05611,Apple Music,2025-06-02,52,True
PLE_00585,USR_00083,Party Minute,TRK_00876,Tidal,2017-06-10,79,False
PLE_00586,USR_00318,Sleep Themselves,TRK_03933,Spotify,2025-09-26,51,False
PLE_00587,USR_00056,Party Really,TRK_00816,Spotify,2024-03-02,13,True
PLE_00588,USR_00365,Party Ten,TRK_01808,Amazon Music,2026-03-27,70,True
PLE_00589,USR_00118,Chill Exactly,TRK_05960,YouTube Music,2025-06-27,39,True
PLE_00590,USR_00372,Vibes Economy,TRK_02273,Spotify,2018-02-21,60,True
PLE_00591,USR_00256,Mood Drug,TRK_00764,Amazon Music,2026-04-27,73,True
PLE_00592,USR_00322,Chill Plan,TRK_04657,Spotify,2019-06-26,54,True
PLE_00593,USR_00067,Workout Skin,TRK_05814,YouTube Music,2025-12-02,41,True
PLE_00594,USR_00426,Party Rich,TRK_00396,Spotify,2024-11-09,62,False
PLE_00595,USR_00223,Party Often,TRK_02414,Spotify,2025-10-04,96,True
PLE_00596,USR_00197,Workout He,TRK_00400,Apple Music,2016-08-18,52,False
PLE_00597,USR_00349,Focus Behavior,TRK_02055,YouTube Music,2026-03-04,98,True
PLE_00598,USR_00324,Vibes Other,TRK_03982,YouTube Music,2026-01-21,35,True
PLE_00599,USR_00462,Focus Share,TRK_01725,YouTube Music,2025-02-12,94,True
PLE_00600,USR_00150,Study Land,TRK_03101,YouTube Music,2026-03-01,29,True
PLE_00601,USR_00150,Party To,TRK_03406,Apple Music,2026-01-29,14,False
PLE_00602,USR_00253,Party Realize,TRK_02004,Amazon Music,2025-09-01,54,True
PLE_00603,USR_00486,Party Really,TRK_02708,Spotify,2025-03-28,44,True
PLE_00604,USR_00048,Party Gun,TRK_01913,Spotify,2025-08-08,60,True
PLE_00605,USR_00046,Chill Plan,TRK_05957,Apple Music,2026-03-07,20,True
PLE_00606,USR_00056,Study Few,TRK_03298,YouTube Music,2026-04-27,53,True
PLE_00607,USR_00110,Workout Money,TRK_00135,Apple Music,2019-09-19,42,True
PLE_00608,USR_00214,Focus Behavior,TRK_03218,Apple Music,2024-07-11,89,True
PLE_00609,USR_00001,Mood About,TRK_05548,Amazon Music,2016-08-20,48,True
PLE_00610,USR_00384,Study Few,TRK_02291,Apple Music,2026-04-07,24,True
PLE_00611,USR_00091,Sleep Whom,TRK_04260,Apple Music,2025-10-09,24,False
PLE_00612,USR_00448,Chill Few,TRK_03774,YouTube Music,2025-10-30,82,True
PLE_00613,USR_00070,Sleep Capital,TRK_05505,Spotify,2025-05-12,11,True
PLE_00614,USR_00472,Focus Born,TRK_02406,Apple Music,2026-04-06,42,True
PLE_00615,USR_00260,Focus Blood,TRK_05279,Apple Music,2017-12-12,13,False
PLE_00616,USR_00364,Sleep Century,TRK_01549,Amazon Music,2026-04-27,35,True
PLE_00617,USR_00240,Focus Hour,TRK_04418,Tidal,2026-04-27,20,True
PLE_00618,USR_00160,Sleep Approach,TRK_02107,YouTube Music,2026-03-09,15,True
PLE_00619,USR_00374,Focus Attention,TRK_00413,Apple Music,2026-04-27,17,True
