track_id,album_id,artist_id,title,track_number,duration_ms,explicit,release_date,isrc,popularity_score
TRK_00260,ALB_0147,ART_0255,Company Suggest Early Cultural,1,188974,False,2025-12-17,EE410VNT261,0.038
TRK_00261,ALB_0850,ART_0211,Heart Loss,1,317676,False,2026-04-27,GY552TEH896,0.043
TRK_00262,ALB_0576,ART_0410,Certain Under,3,226770,False,2026-03-01,ET386BOP559,0.046
TRK_00263,ALB_1421,ART_0378,Tv Several Onto,1,235228,False,2019-10-17,SO425IGL304,0.049
TRK_00264,ALB_0935,ART_0065,Though Decide Bank,1,163037,False,2003-11-02,PW912XFH868,0.067
TRK_00265,ALB_0178,ART_0155,Less Focus,2,251787,False,2024-08-10,MR877ZOY749,0.034
TRK_00266,ALB_0425,ART_0437,Past,1,248007,True,2025-01-21,CF033ZNT373,0.032
TRK_00267,ALB_1004,ART_0018,Large,1,168481,False,2019-09-19,MT925IWF481,0.07
TRK_00268,ALB_1271,ART_0167,Find,1,224263,True,2021-07-14,PA853GNV907,0.033
TRK_00269,ALB_0813,ART_0473,Last,1,231152,False,2020-02-23,PG766RYB575,0.151
TRK_00270,ALB_1243,ART_0097,Conference Doctor,1,276872,False,2025-10-25,KH151IPF488,0.068
TRK_00271,ALB_1426,ART_0586,Skill Unit Better Author,1,291805,False,2026-02-13,AZ835TVX354,0.041
TRK_00272,ALB_1257,ART_0447,Result,1,257317,False,2012-06-04,IS392XTS840,0.173
TRK_00273,ALB_1378,ART_0501,State Situation Identify If,1,211441,False,2019-03-21,TT078OUV263,0.032
TRK_00274,ALB_0739,ART_0134,Highway Determine,1,202770,False,2020-08-27,PY389VYF877,0.036
TRK_00275,ALB_0175,ART_0386,Form,1,272725,False,2026-02-27,ET663BXI778,0.047
TRK_00276,ALB_0333,ART_0202,Officer Campaign Wall,1,199490,False,2023-10-07,AG755RWZ366,0.037
TRK_00277,ALB_0497,ART_0427,Source,1,298872,False,2023-07-04,FM845YCI909,0.096
TRK_00278,ALB_0461,ART_0567,Child Well Form Picture,1,190055,False,2025-10-29,UY996EIY636,0.031
TRK_00279,ALB_1057,ART_0063,Could Board Notice,1,316654,False,2020-09-30,PG412CSM182,0.043
TRK_00280,ALB_0839,ART_0631,Middle,1,344123,True,2025-08-16,AR231OSQ643,0.045
TRK_00281,ALB_0951,ART_0437,Modern Lawyer,1,244464,False,2025-06-28,MN802KHI566,0.048
TRK_00282,ALB_1309,ART_0465,Highway Not,1,237726,False,2026-04-27,NL716TBT323,0.035
TRK_00283,ALB_0723,ART_0611,Professor City Offer Financial,1,229048,False,2021-04-27,FR874CEZ302,0.037
TRK_00284,ALB_0293,ART_0647,Painting East,1,161627,False,2023-11-15,LS977VFS790,0.068
TRK_00285,ALB_0108,ART_0381,Position Try,1,326207,False,2023-07-18,LY469LNU263,0.034
TRK_00286,ALB_0064,ART_0047,Small Town Lay,1,248963,False,2026-03-30,PK629PKR160,0.065
TRK_00287,ALB_0966,ART_0409,Think Mrs,2,213469,True,2025-12-18,TL137XEW681,0.044
TRK_00288,ALB_1273,ART_0201,Black Short For Late,1,188288,False,2024-06-24,ID380OSR701,0.057
TRK_00289,ALB_0957,ART_0108,See High Second,1,336720,False,2022-08-31,FI600UQV412,0.053
TRK_00290,ALB_0438,ART_0691,Less Leave Bar,1,178695,False,2016-01-31,KM372KBM742,0.034
TRK_00291,ALB_0669,ART_0334,Flexin Black,1,182426,False,2024-10-12,EE418QWA621,0.044
TRK_00292,ALB_1436,ART_0026,Research,1,353175,False,2021-08-01,IR275RIN230,0.074
TRK_00293,ALB_0596,ART_0611,Kind Answer Play Mission,1,213569,False,2025-06-03,HR164ADX709,0.039
TRK_00294,ALB_1300,ART_0457,Help Cut Economic Training,1,337563,False,2025-07-12,FR106MRQ005,0.134
TRK_00295,ALB_0050,ART_0289,As When,2,250234,False,2025-05-15,BY220UUJ681,0.04
TRK_00296,ALB_1184,ART_0109,Highway Produce,2,195939,False,2026-03-09,ET938ONG661,0.033
TRK_00297,ALB_0466,ART_0082,Prelude No. 13,1,590389,False,2026-03-06,MK520YND650,0.038
TRK_00298,ALB_0090,ART_0450,Detail Price,1,307272,False,2024-10-08,IT950TXM136,0.114
TRK_00299,ALB_1241,ART_0010,Matter Wrong Republican Social,1,260874,False,2025-05-01,TN241RXS956,0.036
TRK_00300,ALB_0863,ART_0634,Small Town Cell,1,223656,False,2023-01-05,LT257MLC150,0.074
TRK_00301,ALB_1456,ART_0457,Him Political Discussion,1,340104,False,2020-11-20,TZ030PVB914,0.077
TRK_00302,ALB_0813,ART_0473,Serious People Art Hear,2,185535,False,2020-02-23,KE326UMC303,0.037
TRK_00303,ALB_1056,ART_0019,Single,1,272458,False,2025-10-19,LS245PSW086,0.032
TRK_00304,ALB_0775,ART_0603,Agency Suggest,1,274921,True,2022-01-05,LS533ZRS803,0.053
TRK_00305,ALB_1270,ART_0307,Rest Part,1,283684,False,2026-02-09,MU852FEM701,0.036
TRK_00306,ALB_0233,ART_0309,Appear Yeah Voice,1,278010,False,2026-04-27,CN129GFB833,0.059
TRK_00307,ALB_0831,ART_0418,Share,2,245196,False,2025-06-16,PT423MPT362,0.039
TRK_00308,ALB_0034,ART_0356,Experience Large Player Even,1,1166033,False,2009-06-25,RO156CBG627,0.041
TRK_00309,ALB_0070,ART_0233,Participant Item Choose,1,254210,False,2026-04-27,RO066IJJ149,0.059
TRK_00310,ALB_0958,ART_0487,Risk Either Less,1,901493,False,2025-09-19,PH468VIT971,0.038
TRK_00311,ALB_1234,ART_0217,Light Choice Couple Actually,1,279052,False,2021-12-31,SC576YFT665,0.039
TRK_00312,ALB_1116,ART_0026,Put,1,250778,False,2023-03-02,TZ160KMW169,0.037
TRK_00313,ALB_0752,ART_0433,Job Effort,2,204444,False,2015-12-25,GB587BVP506,0.037
TRK_00314,ALB_0890,ART_0178,Drug Alone,1,282530,False,2026-04-27,ML024QPM972,0.042
TRK_00315,ALB_1295,ART_0677,Official Production Claim Bring,3,264863,False,2021-06-20,BW669BKB183,0.063
TRK_00316,ALB_0040,ART_0133,Education Few Whose Probably,1,251840,False,2024-06-28,MU946XZW119,0.037
TRK_00317,ALB_0395,ART_0664,Sport Especially Decide Security,1,351979,False,2024-06-11,MC402EXS701,0.042
TRK_00318,ALB_0638,ART_0498,Individual Indicate Explain Issue,1,238262,False,2025-04-01,EE522GHC372,0.049
TRK_00319,ALB_0722,ART_0158,Note Defense,1,319776,False,2013-01-25,FR023ONG467,0.035
TRK_00320,ALB_1490,ART_0072,Than Coach Fall,1,283191,False,2017-10-19,MT141PEF509,0.035
TRK_00321,ALB_1072,ART_0437,Pull Beyond,1,298559,False,2023-12-21,BH409HYA013,0.099
TRK_00322,ALB_0043,ART_0508,Heart Mind While Entire,1,180423,False,2025-09-16,RU759RVU655,0.053
TRK_00323,ALB_0850,ART_0211,Stage Wait,2,348511,False,2026-04-27,TL669ZGA055,0.044
TRK_00324,ALB_1466,ART_0651,Lead Recognize,1,205005,False,2001-12-10,RS209SWP184,0.048
TRK_00325,ALB_1418,ART_0437,Happy Peace,1,335558,False,2019-06-24,KM786BOX305,0.031
TRK_00326,ALB_0603,ART_0004,Them Wide,1,1058780,False,2007-05-23,LK573VNY976,0.046
TRK_00327,ALB_0739,ART_0134,Bank Into Use,2,287966,False,2020-08-27,PY164HKY932,0.042
TRK_00328,ALB_0060,ART_0638,Task Measure Campaign Someone,1,328193,False,2025-06-14,KI872QIP717,0.043
TRK_00329,ALB_0398,ART_0219,During Color Want Record,1,177423,False,2025-04-26,CD602OUQ564,0.037
TRK_00330,ALB_0460,ART_0073,Program Week,3,350920,False,2022-08-17,SV128OKX715,0.032
TRK_00331,ALB_1061,ART_0105,Window,1,217427,True,2026-04-27,US156ZOO686,0.033
TRK_00332,ALB_0631,ART_0375,Event,1,160158,False,2026-03-26,CI411MVH159,0.113
TRK_00333,ALB_1129,ART_0190,Of Camera,1,223567,False,2010-10-16,KW690IMY409,0.038
TRK_00334,ALB_1460,ART_0460,Prelude No. 6,1,220959,False,2026-01-11,NO552OGZ899,0.04
TRK_00335,ALB_0784,ART_0693,Nocturne No. 14,1,326659,False,2023-07-08,AG875FRD243,0.031
TRK_00336,ALB_0440,ART_0437,Challenge Exist Section,1,294158,False,2020-05-04,ME095RTK481,0.031
TRK_00337,ALB_1320,ART_0347,Long Stock Manager,2,185534,False,2022-06-02,MA605SVD233,0.053
TRK_00338,ALB_0241,ART_0435,Type Simply,1,256073,False,2024-05-16,RU642VBR086,0.043
TRK_00339,ALB_1432,ART_0050,List Give Hot,1,198660,False,2026-04-27,BN844GIU386,0.042
TRK_00340,ALB_0315,ART_0437,Sell Oil,1,266553,False,2015-04-29,BF472SES927,0.034
TRK_00341,ALB_1074,ART_0344,Watch,1,304222,False,2026-04-06,CY333GRY059,0.055
TRK_00342,ALB_0262,ART_0291,Town,1,303337,True,2025-09-24,CY662ELD015,0.033
TRK_00343,ALB_0011,ART_0008,Bring Middle,1,229197,False,2018-11-20,LU962HPZ630,0.033
TRK_00344,ALB_0810,ART_0112,Middle,1,266778,False,2024-09-06,KI926ROP176,0.04
TRK_00345,ALB_0702,ART_0120,Light,1,221013,False,2025-11-21,MN011PQG117,0.035
TRK_00346,ALB_0841,ART_0311,Different Only Would,1,239252,False,2025-07-16,QA419PSB267,0.035
TRK_00347,ALB_1394,ART_0065,Fear By Foot,1,185989,False,2023-09-15,LC826IYZ068,0.048
TRK_00348,ALB_1305,ART_0642,Stackin Next,1,226607,False,2024-10-13,RW189QHL813,0.048
TRK_00349,ALB_0603,ART_0004,Television Receive,2,447124,False,2007-05-23,AF875KNP102,0.065
TRK_00350,ALB_0224,ART_0581,Claim None Surface,1,236738,False,2007-11-22,AU118KBQ458,0.039
TRK_00351,ALB_0850,ART_0211,River A,3,213214,False,2026-04-27,HU408IKF487,0.032
TRK_00352,ALB_0574,ART_0621,Reason Mission Worry,1,330904,True,2019-05-27,MH988PCM310,0.035
TRK_00353,ALB_1109,ART_0690,Rollin Change,1,230725,False,2013-10-22,KG329WRI839,0.167
TRK_00354,ALB_0005,ART_0581,Rock Instead,1,240773,False,2023-09-08,SY446FQR267,0.045
TRK_00355,ALB_1219,ART_0520,International Reason,1,218401,False,2011-12-27,SO314QPG359,0.052
TRK_00356,ALB_1311,ART_0045,Point,1,264761,False,2007-11-12,DK625MPE660,0.031
TRK_00357,ALB_1224,ART_0379,Establish Mother Range Image,1,291517,False,2026-04-27,LS155RAG423,0.042
TRK_00358,ALB_0749,ART_0677,Help Why,1,210748,False,2024-10-29,MT112ZFG849,0.031
TRK_00359,ALB_0563,ART_0198,Stackin Newspaper,1,200532,False,2012-03-18,MG948DKU491,0.044
TRK_00360,ALB_0780,ART_0352,Your,1,319116,False,2023-07-02,GB625ZEL889,0.092
TRK_00361,ALB_1276,ART_0213,Camera Act Message,1,223546,False,2025-11-29,DE226UOX940,0.137
TRK_00362,ALB_1272,ART_0377,Religious Eat Participant Religious,1,326928,False,2024-02-17,EG757BHT844,0.043
TRK_00363,ALB_1197,ART_0121,Upon,1,359665,False,2016-12-15,GT414OFE651,0.04
TRK_00364,ALB_0647,ART_0368,Role War Close,1,195636,True,2025-03-20,BG148RGU706,0.108
TRK_00365,ALB_1163,ART_0524,Carry Marriage Rate Quality,1,195349,False,2024-07-16,SN160TBS930,0.05
TRK_00366,ALB_0842,ART_0391,Move Generation Yes Product,1,230065,False,2016-12-18,SM909OLE728,0.031
TRK_00367,ALB_1401,ART_0419,Happen Card,1,182797,False,2021-06-04,MH067HVR625,0.04
TRK_00368,ALB_0787,ART_0614,Highway Enjoy,1,181471,False,2026-04-27,SR144NAV744,0.034
TRK_00369,ALB_0549,ART_0074,Program,1,246521,False,2014-09-12,TN634NFD807,0.04
TRK_00370,ALB_0056,ART_0684,Green Past Forget Government,3,252076,False,2026-03-18,AF526BFM501,0.04
TRK_00371,ALB_1493,ART_0492,Be Method Child,1,183166,False,2026-04-27,CM702ZXT437,0.045
TRK_00372,ALB_1460,ART_0460,Hair Throughout Movie Especially,2,1043319,True,2026-01-11,OM722WTM560,0.037
TRK_00373,ALB_0959,ART_0260,Book Expect,1,308529,False,2020-01-01,CR665EQR023,0.033
TRK_00374,ALB_1311,ART_0045,Truck By,2,323022,False,2007-11-12,NL787GUV256,0.041
TRK_00375,ALB_0932,ART_0619,Successful Home,1,170079,False,2025-05-06,CG102AXR258,0.066
TRK_00376,ALB_0196,ART_0267,Economic,1,289988,False,2026-04-27,BF569SSF067,0.049
TRK_00377,ALB_0966,ART_0409,Bar Investment Pay,3,158169,True,2025-12-18,ZA823SPQ414,0.037
TRK_00378,ALB_0287,ART_0296,Tend,1,340957,False,2025-05-24,NP371MLO892,0.1
TRK_00379,ALB_1012,ART_0643,Play Director,1,1123368,True,2024-04-10,CO604BNM326,0.088
TRK_00380,ALB_0888,ART_0437,Benefit,1,276011,True,2021-09-23,BF668VBE433,0.034
TRK_00381,ALB_0603,ART_0004,Ask,3,1058409,False,2007-05-23,SE604RWT145,0.031
TRK_00382,ALB_1246,ART_0616,Individual Floor,1,311471,False,2018-04-01,BE200SER053,0.055
TRK_00383,ALB_0131,ART_0104,When,1,208117,False,2025-09-26,UZ162VTH475,0.066
TRK_00384,ALB_0293,ART_0647,Best Add Necessary Technology,2,216252,False,2023-11-15,LS559PPR895,0.136
TRK_00385,ALB_1127,ART_0627,Decide Himself Thought,1,180845,False,2026-04-27,CO910TCG933,0.08
TRK_00386,ALB_0523,ART_0611,Avoid National Garden Rise,1,269509,False,2023-12-24,PS382AJT023,0.045
TRK_00387,ALB_1041,ART_0500,Education Theory Table Trade,2,328423,False,2021-11-27,LY571AHG617,0.042
TRK_00388,ALB_1377,ART_0123,Street,2,227841,False,2026-04-27,AO294KDY240,0.031
TRK_00389,ALB_0895,ART_0675,Win Couple,1,185271,False,2025-08-18,MY788WGY127,0.035
TRK_00390,ALB_0326,ART_0283,None Hope,2,572722,False,2025-01-02,UZ432NLS029,0.04
TRK_00391,ALB_1025,ART_0518,Across Up,1,230092,False,2024-10-02,SG788STR443,0.047
TRK_00392,ALB_0567,ART_0405,Need Commercial,1,187627,False,2022-12-31,BD834IRY024,0.043
TRK_00393,ALB_0851,ART_0688,Appear Woman,1,288523,False,2026-04-27,GE810UFT595,0.055
TRK_00394,ALB_0406,ART_0284,This Enough,1,232225,True,2022-03-13,CR694WOU500,0.035
TRK_00395,ALB_0386,ART_0354,Whole Computer Will,1,295238,False,2025-02-16,SO916NCO498,0.044
TRK_00396,ALB_0528,ART_0423,Food Daughter Picture Teach,2,561276,False,2024-09-17,MY273EFF652,0.032
TRK_00397,ALB_1035,ART_0060,Course,3,224688,True,2021-11-29,PK223PSB972,0.038
TRK_00398,ALB_0886,ART_0012,Financial Those,1,220816,True,2021-10-27,MX931PDP216,0.056
TRK_00399,ALB_0645,ART_0091,Wife Beyond Money,1,349347,False,2022-11-29,ZA091HAW660,0.051
TRK_00400,ALB_1047,ART_0098,Store Various Car,1,312059,False,2007-08-10,BS429IVV001,0.233
TRK_00401,ALB_1167,ART_0419,System Be,1,247689,False,2025-11-07,CU797EJP245,0.035
TRK_00402,ALB_0053,ART_0052,Argue Reality,1,165112,False,2026-04-14,YE810SGG018,0.041
TRK_00403,ALB_0699,ART_0437,Though Indeed Ability,1,264670,False,2024-11-02,GR036PSO625,0.036
TRK_00404,ALB_0993,ART_0096,Will,1,1125055,False,2025-07-27,LA617GSW213,0.039
TRK_00405,ALB_1307,ART_0388,Baby Free Guess Under,1,182070,False,2000-11-21,BS092VML268,0.071
TRK_00406,ALB_0979,ART_0475,Quickly Change Project,1,163134,False,2025-03-01,KI945QXQ147,0.05
TRK_00407,ALB_0698,ART_0113,Rollin Talk,1,174400,True,2014-11-05,LC102YCU252,0.077
TRK_00408,ALB_0683,ART_0490,Drippin Style,1,225492,False,2016-10-19,QA119FUI642,0.034
TRK_00409,ALB_1263,ART_0566,Consider His Floor,1,246210,False,2022-02-16,NO769YAJ523,0.075
TRK_00410,ALB_0720,ART_0135,Market Move Mouth,2,285159,False,2024-06-07,GT619XSZ689,0.031
TRK_00411,ALB_1395,ART_0039,Smile,1,241421,False,2017-10-30,GN135XJE030,0.079
TRK_00412,ALB_1168,ART_0455,Cell,1,331385,False,2022-03-29,CG055JJA247,0.036
TRK_00413,ALB_0242,ART_0351,Drug Still,2,258795,True,2026-04-27,BG212XDS606,0.036
TRK_00414,ALB_0857,ART_0442,Black Ok,2,216581,False,2025-12-13,QA920FPE252,0.042
TRK_00415,ALB_1196,ART_0474,Highway Actually,1,194103,False,2018-06-04,TN622STE728,0.104
TRK_00416,ALB_0212,ART_0385,In Front Sit Receive,1,270728,False,2018-04-26,JO120GKA092,0.031
TRK_00417,ALB_0691,ART_0013,How Interest,2,352650,False,2018-07-02,PH849BKR843,0.037
TRK_00418,ALB_0253,ART_0554,Best,1,260616,False,2023-03-04,SK623OZL690,0.071
TRK_00419,ALB_1295,ART_0677,Test,4,294438,False,2021-06-20,CH891PPZ775,0.038
TRK_00420,ALB_0227,ART_0611,Still Close Sound,1,325581,False,2024-11-07,KH634XMX111,0.034
TRK_00421,ALB_0233,ART_0309,Suggest Agreement Executive Must,2,206191,False,2026-04-27,BI390MOC438,0.039
TRK_00422,ALB_0589,ART_0489,Drive Be Now And,2,177851,False,2013-09-26,RO005WWS140,0.038
TRK_00423,ALB_1258,ART_0321,Truck Information,1,243633,False,2003-11-18,SC356VAV521,0.089
TRK_00424,ALB_0467,ART_0542,Me Maybe Simple Age,1,215003,False,2025-10-15,MU790RDF422,0.057
TRK_00425,ALB_1347,ART_0267,Those Behavior Responsibility This,1,356881,False,2025-06-09,KZ228XVC898,0.041
TRK_00426,ALB_0803,ART_0141,Stock,1,195464,False,2025-01-24,CO545TXR960,0.212
TRK_00427,ALB_0924,ART_0044,Hold Decade Particular,1,241645,False,2024-05-02,BO297XTJ102,0.04
TRK_00428,ALB_0003,ART_0387,Flexin Trip,1,228534,False,2024-05-29,BT717KER524,0.031
TRK_00429,ALB_0206,ART_0424,Office Government Author,2,229275,False,2012-05-20,KN747HKF472,0.035
TRK_00430,ALB_0503,ART_0111,Always Teacher,1,351453,False,2026-04-27,MZ692NUX758,0.039
TRK_00431,ALB_0419,ART_0217,Base Including Late Theory,1,281401,False,2026-04-27,KZ090JGS380,0.033
TRK_00432,ALB_1440,ART_0109,Heart Now Take Development,2,290555,False,2025-07-09,PL157GFL787,0.11
TRK_00433,ALB_1263,ART_0566,Sign,2,301876,False,2022-02-16,CD663UVM651,0.057
TRK_00434,ALB_1100,ART_0507,Main Reduce Live Everything,1,351932,False,2024-10-10,AZ827KCM235,0.035
TRK_00435,ALB_0021,ART_0045,Similar Artist Speak Smile,1,263630,False,2026-04-27,PY303QOL064,0.045
TRK_00436,ALB_0020,ART_0031,Base Attorney If Fear,1,351394,False,2025-01-17,LC768DFB342,0.053
TRK_00437,ALB_0090,ART_0450,Garden Send Clearly,2,291406,False,2024-10-08,MG677WSK826,0.105
TRK_00438,ALB_0174,ART_0242,Home Act Situation Others,1,209017,False,2023-10-03,BO992JDJ550,0.077
TRK_00439,ALB_1280,ART_0252,Money,1,275646,False,2026-04-27,LB164IOC807,0.042
TRK_00440,ALB_1472,ART_0589,Police Official Already Second,1,319385,False,2012-01-01,ET682WNM963,0.058
TRK_00441,ALB_0125,ART_0140,Will Officer Add,1,181823,True,2026-01-14,MM044PDA817,0.044
TRK_00442,ALB_1060,ART_0405,Improve Goal,1,183795,False,2026-02-20,SR685BXL127,0.043
TRK_00443,ALB_0933,ART_0164,Need Class Job Expect,1,299272,False,2019-08-31,KM649FPB111,0.032
TRK_00444,ALB_0418,ART_0437,Pattern In Market Seem,4,211863,False,2017-09-18,ST178ANO904,0.032
TRK_00445,ALB_0084,ART_0351,Since Necessary Boy,1,337110,False,2025-06-18,PW157XYO660,0.042
TRK_00446,ALB_0501,ART_0699,Movement,1,188816,False,2026-04-27,JM444ACA630,0.035
TRK_00447,ALB_0262,ART_0291,Ago So Subject Million,2,273555,False,2025-09-24,SZ955PJZ296,0.031
TRK_00448,ALB_0479,ART_0010,Data,1,346719,False,2022-08-31,VE609ULZ626,0.053
TRK_00449,ALB_0532,ART_0516,Tough Military Join Between,1,154798,False,2025-07-18,CN819KUN648,0.031
TRK_00450,ALB_0131,ART_0104,Behavior Agent,2,162395,False,2025-09-26,AG920KYB981,0.045
TRK_00451,ALB_0960,ART_0502,Score Candidate Law,2,293010,False,2026-03-11,ZM523IPU343,0.043
TRK_00452,ALB_0685,ART_0313,Sister Skill,1,341806,True,2015-06-01,IL041GHD209,0.138
TRK_00453,ALB_1354,ART_0295,Until But Center Energy,1,317247,False,2021-03-19,EG117GFY536,0.041
TRK_00454,ALB_0482,ART_0497,Against Available,1,155018,False,2025-10-12,YE136ZKL657,0.031
TRK_00455,ALB_1085,ART_0076,Fire,1,163254,False,2025-04-27,AG299WEN015,0.043
TRK_00456,ALB_0966,ART_0409,Plan,4,189581,False,2025-12-18,ST028MBI413,0.068
TRK_00457,ALB_1127,ART_0627,Agency,2,351152,False,2026-04-27,SI823BUI513,0.373
TRK_00458,ALB_0645,ART_0091,Detail Road,2,210520,False,2022-11-29,CN447TJP315,0.039
TRK_00459,ALB_1491,ART_0520,Family Seat,1,341370,False,2006-08-30,SA686MRT342,0.036
TRK_00460,ALB_0081,ART_0198,Exactly Hotel On Short,1,225148,False,2012-01-12,KR237MVR676,0.086
TRK_00461,ALB_1035,ART_0060,Staff Performance Parent,4,228683,False,2021-11-29,NP395KCG517,0.033
TRK_00462,ALB_0076,ART_0146,Drippin Environment,1,202254,False,2025-12-15,TZ649BHL856,0.046
TRK_00463,ALB_0010,ART_0212,Speak Investment Control Early,2,397198,False,2021-03-02,GM552USA510,0.038
TRK_00464,ALB_0410,ART_0127,Response Degree Nothing,2,301226,False,2025-01-03,LI381NHN649,0.031
TRK_00465,ALB_0336,ART_0266,Bill Everyone,1,265094,False,2022-10-27,UZ196MMD655,0.037
TRK_00466,ALB_0423,ART_0022,River Suffer,1,339728,False,2024-08-10,SA704CKM611,0.035
TRK_00467,ALB_0904,ART_0350,General,1,220969,False,2009-01-16,UA639PYK040,0.05
TRK_00468,ALB_0469,ART_0355,Write Treatment,1,296492,False,2025-06-04,JM260VPB880,0.111
TRK_00469,ALB_1119,ART_0393,Attorney Believe,1,177608,False,2022-04-21,NI445JXU561,0.035
TRK_00470,ALB_0380,ART_0379,Minute,1,188458,False,2026-04-27,VA064XNG771,0.063
TRK_00471,ALB_0846,ART_0347,Ahead Answer Action,1,195259,False,2020-04-30,CA563UZX213,0.031
TRK_00472,ALB_1131,ART_0412,Team,1,653431,False,2005-04-06,SO004TEQ010,0.043
TRK_00473,ALB_0886,ART_0012,Forget Partner Speech,2,343647,False,2021-10-27,IR229UJW712,0.031
TRK_00474,ALB_0619,ART_0657,Highway Pattern,1,186136,False,2017-01-12,NG718EQF839,0.099
TRK_00475,ALB_0736,ART_0106,With Focus Room Difficult,1,241530,True,2010-05-03,IN415SEE833,0.057
TRK_00476,ALB_0196,ART_0267,Miss,2,339153,False,2026-04-27,BH303FGV763,0.049
TRK_00477,ALB_0328,ART_0537,Decade Opportunity,1,296006,False,2026-04-27,SM854GIO728,0.065
TRK_00478,ALB_1156,ART_0081,True History Laugh Per,1,285150,False,2026-04-27,FR631RTK462,0.048
TRK_00479,ALB_0327,ART_0641,Possible Challenge Then,1,228544,False,2011-01-14,CH130BEQ724,0.138
TRK_00480,ALB_0539,ART_0198,Drippin Nice,1,163846,True,2024-10-09,PG541BNJ815,0.053
TRK_00481,ALB_1148,ART_0508,However Issue Free Kid,1,191651,False,2025-11-24,MN106MZL634,0.094
TRK_00482,ALB_0604,ART_0413,Order Morning Management,1,301612,False,2025-09-22,NR103DCK131,0.042
TRK_00483,ALB_0671,ART_0317,Entire Assume Big Difficult,1,226563,False,2025-02-23,VN666FNK134,0.032
TRK_00484,ALB_0799,ART_0405,Size Girl Explain Others,1,193785,False,2005-11-21,ES012VTS897,0.042
TRK_00485,ALB_1030,ART_0053,Draw Fire Attorney Cost,1,205774,False,2025-08-30,PH207LQE650,0.032
TRK_00486,ALB_0624,ART_0680,Conference,1,204823,False,2024-02-02,GD095FPE790,0.045
TRK_00487,ALB_0206,ART_0424,Truck Break,3,342508,False,2012-05-20,BD094KWJ388,0.041
TRK_00488,ALB_1099,ART_0381,Simple Beyond Sound,1,185985,False,2023-03-19,LT775QXD847,0.047
TRK_00489,ALB_0242,ART_0351,Add Good Report Through,3,343969,False,2026-04-27,HR971JAO480,0.031
TRK_00490,ALB_1432,ART_0050,Process Center Marriage Each,2,152977,False,2026-04-27,SZ653OGR136,0.034
TRK_00491,ALB_1299,ART_0146,Theory Quickly,1,171152,False,2017-04-21,PG824LAR556,0.041
TRK_00492,ALB_1410,ART_0157,Finally American Mind,1,232372,False,2021-05-17,LV916SHA795,0.113
TRK_00493,ALB_0052,ART_0202,Material Rate Letter Change,2,331414,False,2021-10-26,JP982EZS474,0.038
TRK_00494,ALB_1030,ART_0053,Administration American,2,296301,False,2025-08-30,JM910BWQ740,0.039
TRK_00495,ALB_1462,ART_0381,They,1,311128,False,2022-10-28,AD042QXJ548,0.053
TRK_00496,ALB_1270,ART_0307,Choice Beat,2,221750,False,2026-02-09,IR236OCE914,0.046
TRK_00497,ALB_1446,ART_0352,Worker,1,181804,False,2024-05-17,MH366TMT614,0.036
TRK_00498,ALB_0607,ART_0604,Heart Consumer,1,316253,False,2013-01-04,TM659IAJ234,0.038
TRK_00499,ALB_0622,ART_0481,Decision,1,184082,False,2025-05-11,KI414LYY978,0.034
TRK_00500,ALB_0921,ART_0426,Type,3,320029,False,2024-12-24,NZ128RTW758,0.133
TRK_00501,ALB_1252,ART_0153,Life Into Inside,1,195672,False,2023-06-12,NG708WIN061,0.032
TRK_00502,ALB_1253,ART_0093,Trade Skill Oil,1,190461,False,2018-05-30,MR298WZI940,0.037
TRK_00503,ALB_1392,ART_0424,Heart Interesting,1,344958,False,2026-02-05,SV078DRP701,0.031
TRK_00504,ALB_0160,ART_0311,Both,2,248812,False,2021-07-29,LT914DHV975,0.034
TRK_00505,ALB_0545,ART_0370,Once Memory Response,1,352107,False,2021-10-21,ME382ORO872,0.059
TRK_00506,ALB_0363,ART_0182,Together,1,306508,False,2018-07-20,DE440HEA793,0.034
TRK_00507,ALB_1037,ART_0437,Check They Mind Easy,1,300125,False,2021-12-05,CA708HTZ760,0.032
TRK_00508,ALB_1142,ART_0369,Low Contain Dog,1,269769,False,2021-03-29,ST497JOB916,0.04
