royalty_id,track_id,artist_id,label_id,quarter,streams_credited,rate_per_stream,gross_revenue_usd,label_cut_usd,artist_payout_usd
ROY_00964,TRK_05164,ART_0147,LBL_0004,Q3-2023,1225000,0.00738,9040.5,6328.35,2712.15
ROY_00965,TRK_02379,ART_0296,LBL_0016,Q3-2024,1375000,0.0035,4812.5,3368.75,1443.75
ROY_00966,TRK_04641,ART_0012,LBL_0016,Q3-2023,3075000,0.0035,10762.5,7533.75,3228.75
ROY_00967,TRK_04420,ART_0381,LBL_0006,Q2-2024,2549999,0.00313,7981.5,5587.05,2394.45
ROY_00968,TRK_04455,ART_0068,LBL_0037,Q1-2023,6950000,0.00445,30927.5,21649.25,9278.25
ROY_00969,TRK_01401,ART_0537,LBL_0001,Q2-2024,775000,0.00456,3534.0,2473.8,1060.2
ROY_00970,TRK_05162,ART_0365,LBL_0049,Q1-2023,2650000,0.00648,17172.0,12020.4,5151.6
ROY_00971,TRK_03115,ART_0087,LBL_0010,Q1-2023,1325000,0.00624,8268.0,5787.6,2480.4
ROY_00972,TRK_01444,ART_0572,LBL_0027,Q1-2023,875000,0.00408,3570.0,2499.0,1071.0
ROY_00973,TRK_05138,ART_0109,LBL_0048,Q3-2023,900000,0.00605,5445.0,3811.5,1633.5
ROY_00974,TRK_01665,ART_0381,LBL_0006,Q4-2024,1200000,0.00313,3756.0,2629.2,1126.8
ROY_00975,TRK_05587,ART_0203,LBL_0039,Q3-2024,875000,0.00361,3158.75,2211.12,947.62
ROY_00976,TRK_04048,ART_0483,LBL_0015,Q3-2024,850000,0.00623,5295.5,3706.85,1588.65
ROY_00977,TRK_03381,ART_0296,LBL_0016,Q4-2024,875000,0.0035,3062.5,2143.75,918.75
ROY_00978,TRK_04448,ART_0295,LBL_0015,Q3-2024,1750000,0.00623,10902.5,7631.75,3270.75
ROY_00979,TRK_05666,ART_0205,LBL_0024,Q2-2023,1774999,0.00568,10081.99,7057.4,3024.6
ROY_00980,TRK_00344,ART_0112,LBL_0030,Q1-2023,1000000,0.0046,4600.0,3220.0,1380.0
ROY_00981,TRK_05917,ART_0105,LBL_0008,Q2-2023,1150000,0.00524,6026.0,4218.2,1807.8
ROY_00982,TRK_00049,ART_0132,LBL_0008,Q3-2023,825000,0.00524,4323.0,3026.1,1296.9
ROY_00983,TRK_05435,ART_0188,LBL_0033,Q3-2024,1000000,0.00654,6540.0,4578.0,1962.0
ROY_00984,TRK_03034,ART_0442,LBL_0038,Q3-2023,9525000,0.00497,47339.25,33137.47,14201.77
ROY_00985,TRK_01706,ART_0043,LBL_0026,Q2-2024,9125000,0.00398,36317.5,25422.25,10895.25
ROY_00986,TRK_02133,ART_0437,LBL_0003,Q2-2024,2475000,0.0047,11632.5,8142.75,3489.75
ROY_00987,TRK_05111,ART_0344,LBL_0025,Q4-2024,800000,0.00554,4432.0,3102.4,1329.6
ROY_00988,TRK_00213,ART_0084,LBL_0045,Q4-2023,900000,0.00436,3924.0,2746.8,1177.2
ROY_00989,TRK_01556,ART_0581,LBL_0049,Q1-2024,2700000,0.00648,17496.0,12247.2,5248.8
ROY_00990,TRK_04817,ART_0064,LBL_0002,Q2-2023,1400000,0.00538,7532.0,5272.4,2259.6
ROY_00991,TRK_02671,ART_0123,LBL_0019,Q2-2023,1100000,0.00377,4147.0,2902.9,1244.1
ROY_00992,TRK_04045,ART_0006,LBL_0029,Q1-2023,800000,0.00392,3136.0,2195.2,940.8
ROY_00993,TRK_01404,ART_0518,LBL_0042,Q2-2024,1250000,0.00401,5012.5,3508.75,1503.75
ROY_00994,TRK_04955,ART_0089,LBL_0029,Q1-2023,25000000,0.00392,98000.0,68600.0,29400.0
ROY_00995,TRK_02033,ART_0469,LBL_0027,Q4-2023,850000,0.00408,3468.0,2427.6,1040.4
ROY_00996,TRK_03977,ART_0123,LBL_0019,Q1-2024,3875000,0.00377,14608.75,10226.12,4382.62
ROY_00997,TRK_05077,ART_0437,LBL_0003,Q1-2024,2200000,0.0047,10340.0,7238.0,3102.0
ROY_00998,TRK_01472,ART_0134,LBL_0038,Q4-2024,1675000,0.00497,8324.75,5827.32,2497.42
ROY_00999,TRK_01709,ART_0564,LBL_0029,Q2-2024,925000,0.00392,3626.0,2538.2,1087.8
ROY_01000,TRK_00358,ART_0677,LBL_0005,Q4-2023,775000,0.00673,5215.75,3651.02,1564.72
ROY_01001,TRK_02457,ART_0021,LBL_0027,Q2-2024,800000,0.00408,3264.0,2284.8,979.2
ROY_01002,TRK_01253,ART_0675,LBL_0015,Q3-2023,1800000,0.00623,11214.0,7849.8,3364.2
ROY_01003,TRK_03103,ART_0517,LBL_0010,Q4-2023,800000,0.00624,4992.0,3494.4,1497.6
ROY_01004,TRK_02287,ART_0677,LBL_0005,Q4-2023,3850000,0.00673,25910.5,18137.35,7773.15
ROY_01005,TRK_01517,ART_0007,LBL_0038,Q2-2023,7975000,0.00497,39635.75,27745.02,11890.73
ROY_01006,TRK_05847,ART_0027,LBL_0046,Q2-2024,1125000,0.00363,4083.75,2858.62,1225.12
ROY_01007,TRK_00808,ART_0567,LBL_0032,Q3-2024,850000,0.00426,3621.0,2534.7,1086.3
ROY_01008,TRK_01618,ART_0388,LBL_0038,Q2-2023,2100000,0.00497,10437.0,7305.9,3131.1
ROY_01009,TRK_03961,ART_0060,LBL_0022,Q2-2024,925000,0.00411,3801.75,2661.22,1140.52
ROY_01010,TRK_05663,ART_0243,LBL_0032,Q3-2024,13950000,0.00426,59427.0,41598.9,17828.1
ROY_01011,TRK_05716,ART_0631,LBL_0045,Q1-2024,1774999,0.00436,7739.0,5417.3,2321.7
ROY_01012,TRK_01272,ART_0437,LBL_0003,Q4-2023,825000,0.0047,3877.5,2714.25,1163.25
ROY_01013,TRK_05044,ART_0458,LBL_0011,Q1-2023,2350000,0.00579,13606.5,9524.55,4081.95
ROY_01014,TRK_02099,ART_0309,LBL_0019,Q1-2023,3875000,0.00377,14608.75,10226.12,4382.62
ROY_01015,TRK_04567,ART_0389,LBL_0018,Q3-2024,3025000,0.00654,19783.5,13848.45,5935.05
ROY_01016,TRK_03478,ART_0347,LBL_0049,Q2-2024,1950000,0.00648,12636.0,8845.2,3790.8
ROY_01017,TRK_00589,ART_0438,LBL_0032,Q3-2023,800000,0.00426,3408.0,2385.6,1022.4
ROY_01018,TRK_02348,ART_0023,LBL_0001,Q3-2023,825000,0.00456,3762.0,2633.4,1128.6
ROY_01019,TRK_02784,ART_0341,LBL_0008,Q2-2024,1450000,0.00524,7598.0,5318.6,2279.4
ROY_01020,TRK_02476,ART_0577,LBL_0020,Q4-2023,850000,0.00565,4802.5,3361.75,1440.75
ROY_01021,TRK_05538,ART_0547,LBL_0013,Q4-2023,2075000,0.00337,6992.75,4894.92,2097.82
ROY_01022,TRK_00221,ART_0010,LBL_0027,Q3-2023,1550000,0.00408,6324.0,4426.8,1897.2
ROY_01023,TRK_05399,ART_0586,LBL_0018,Q3-2023,1150000,0.00654,7521.0,5264.7,2256.3
ROY_01024,TRK_01679,ART_0423,LBL_0026,Q2-2023,1050000,0.00398,4179.0,2925.3,1253.7
ROY_01025,TRK_00535,ART_0377,LBL_0014,Q4-2024,1700000,0.00639,10863.0,7604.1,3258.9
ROY_01026,TRK_00714,ART_0300,LBL_0030,Q2-2024,1225000,0.0046,5635.0,3944.5,1690.5
ROY_01027,TRK_04289,ART_0030,LBL_0038,Q3-2024,1650000,0.00497,8200.5,5740.35,2460.15
ROY_01028,TRK_05666,ART_0205,LBL_0024,Q4-2023,1774999,0.00568,10081.99,7057.4,3024.6
ROY_01029,TRK_00676,ART_0089,LBL_0029,Q4-2024,925000,0.00392,3626.0,2538.2,1087.8
ROY_01030,TRK_04821,ART_0603,LBL_0009,Q3-2023,1100000,0.00388,4268.0,2987.6,1280.4
ROY_01031,TRK_04770,ART_0103,LBL_0030,Q2-2023,1525000,0.0046,7015.0,4910.5,2104.5
ROY_01032,TRK_02079,ART_0282,LBL_0044,Q2-2023,1250000,0.00654,8175.0,5722.5,2452.5
ROY_01033,TRK_04650,ART_0627,LBL_0001,Q3-2023,850000,0.00456,3876.0,2713.2,1162.8
ROY_01034,TRK_04969,ART_0350,LBL_0047,Q4-2023,925000,0.0065,6012.5,4208.75,1803.75
ROY_01035,TRK_02552,ART_0227,LBL_0015,Q4-2024,1550000,0.00623,9656.5,6759.55,2896.95
ROY_01036,TRK_00236,ART_0109,LBL_0048,Q4-2023,1100000,0.00605,6655.0,4658.5,1996.5
ROY_01037,TRK_05238,ART_0063,LBL_0049,Q2-2024,800000,0.00648,5184.0,3628.8,1555.2
ROY_01038,TRK_02210,ART_0079,LBL_0036,Q4-2023,1225000,0.00534,6541.5,4579.05,1962.45
ROY_01039,TRK_00548,ART_0664,LBL_0035,Q4-2023,3375000,0.00525,17718.75,12403.12,5315.62
ROY_01040,TRK_03847,ART_0344,LBL_0025,Q3-2024,6100000,0.00554,33794.0,23655.8,10138.2
ROY_01041,TRK_04668,ART_0352,LBL_0002,Q3-2024,1925000,0.00538,10356.5,7249.55,3106.95
ROY_01042,TRK_01169,ART_0018,LBL_0004,Q1-2024,1274999,0.00738,9409.49,6586.64,2822.85
ROY_01043,TRK_00593,ART_0326,LBL_0005,Q4-2023,775000,0.00673,5215.75,3651.02,1564.72
ROY_01044,TRK_00060,ART_0626,LBL_0011,Q4-2024,1725000,0.00579,9987.75,6991.42,2996.32
ROY_01045,TRK_05256,ART_0289,LBL_0009,Q3-2024,1074999,0.00388,4171.0,2919.7,1251.3
ROY_01046,TRK_04606,ART_0428,LBL_0044,Q1-2024,850000,0.00654,5559.0,3891.3,1667.7
ROY_01047,TRK_01895,ART_0217,LBL_0040,Q4-2024,950000,0.00469,4455.5,3118.85,1336.65
ROY_01048,TRK_05713,ART_0026,LBL_0009,Q4-2024,9200000,0.00388,35696.0,24987.2,10708.8
ROY_01049,TRK_00214,ART_0442,LBL_0038,Q3-2024,950000,0.00497,4721.5,3305.05,1416.45
ROY_01050,TRK_01528,ART_0363,LBL_0001,Q3-2023,1100000,0.00456,5016.0,3511.2,1504.8
ROY_01051,TRK_00806,ART_0664,LBL_0035,Q3-2024,775000,0.00525,4068.75,2848.12,1220.62
ROY_01052,TRK_01252,ART_0513,LBL_0018,Q2-2024,1225000,0.00654,8011.5,5608.05,2403.45
ROY_01053,TRK_00409,ART_0566,LBL_0002,Q1-2023,1875000,0.00538,10087.5,7061.25,3026.25
ROY_01054,TRK_05747,ART_0449,LBL_0029,Q2-2023,975000,0.00392,3822.0,2675.4,1146.6
ROY_01055,TRK_00914,ART_0014,LBL_0001,Q2-2023,1750000,0.00456,7980.0,5586.0,2394.0
ROY_01056,TRK_01808,ART_0274,LBL_0028,Q3-2023,4925000,0.00523,25757.75,18030.42,7727.32
ROY_01057,TRK_04478,ART_0377,LBL_0014,Q2-2023,1550000,0.00639,9904.5,6933.15,2971.35
ROY_01058,TRK_01888,ART_0006,LBL_0029,Q1-2024,1074999,0.00392,4214.0,2949.8,1264.2
ROY_01059,TRK_00344,ART_0112,LBL_0030,Q3-2023,1000000,0.0046,4600.0,3220.0,1380.0
ROY_01060,TRK_02914,ART_0064,LBL_0002,Q1-2024,1074999,0.00538,5783.49,4048.45,1735.05
ROY_01061,TRK_00609,ART_0167,LBL_0026,Q1-2024,1550000,0.00398,6169.0,4318.3,1850.7
ROY_01062,TRK_02627,ART_0428,LBL_0044,Q3-2023,825000,0.00654,5395.5,3776.85,1618.65
ROY_01063,TRK_00917,ART_0347,LBL_0049,Q2-2024,4000000,0.00648,25920.0,18144.0,7776.0
ROY_01064,TRK_03470,ART_0097,LBL_0028,Q3-2023,1575000,0.00523,8237.25,5766.07,2471.17
ROY_01065,TRK_03053,ART_0136,LBL_0041,Q3-2023,1100000,0.00453,4983.0,3488.1,1494.9
ROY_01066,TRK_05864,ART_0354,LBL_0012,Q1-2023,1500000,0.00362,5430.0,3801.0,1629.0
ROY_01067,TRK_02873,ART_0428,LBL_0044,Q1-2024,1100000,0.00654,7194.0,5035.8,2158.2
ROY_01068,TRK_00464,ART_0127,LBL_0019,Q2-2023,775000,0.00377,2921.75,2045.22,876.52
ROY_01069,TRK_01767,ART_0588,LBL_0035,Q3-2024,800000,0.00525,4200.0,2940.0,1260.0
ROY_01070,TRK_00972,ART_0142,LBL_0006,Q4-2024,1700000,0.00313,5321.0,3724.7,1596.3
ROY_01071,TRK_03108,ART_0437,LBL_0003,Q4-2023,900000,0.0047,4230.0,2961.0,1269.0
ROY_01072,TRK_05917,ART_0105,LBL_0008,Q1-2024,1150000,0.00524,6026.0,4218.2,1807.8
ROY_01073,TRK_01960,ART_0016,LBL_0017,Q2-2023,2025000,0.00521,10550.25,7385.17,3165.07
ROY_01074,TRK_04600,ART_0437,LBL_0003,Q2-2023,1800000,0.0047,8460.0,5922.0,2538.0
ROY_01075,TRK_05480,ART_0516,LBL_0022,Q3-2024,1300000,0.00411,5343.0,3740.1,1602.9
ROY_01076,TRK_02632,ART_0279,LBL_0027,Q1-2023,875000,0.00408,3570.0,2499.0,1071.0
ROY_01077,TRK_05191,ART_0539,LBL_0007,Q1-2023,5700000,0.00393,22401.0,15680.7,6720.3
ROY_01078,TRK_05438,ART_0242,LBL_0011,Q1-2023,4125000,0.00579,23883.75,16718.62,7165.12
ROY_01079,TRK_04478,ART_0377,LBL_0014,Q4-2023,1550000,0.00639,9904.5,6933.15,2971.35
ROY_01080,TRK_04458,ART_0597,LBL_0037,Q4-2024,1675000,0.00445,7453.75,5217.62,2236.12
ROY_01081,TRK_00250,ART_0344,LBL_0025,Q4-2024,1400000,0.00554,7756.0,5429.2,2326.8
ROY_01082,TRK_00855,ART_0457,LBL_0028,Q2-2024,800000,0.00523,4184.0,2928.8,1255.2
ROY_01083,TRK_04232,ART_0520,LBL_0001,Q1-2024,1300000,0.00456,5928.0,4149.6,1778.4
ROY_01084,TRK_03935,ART_0304,LBL_0022,Q4-2024,2025000,0.00411,8322.75,5825.92,2496.82
ROY_01085,TRK_05801,ART_0588,LBL_0035,Q1-2024,1875000,0.00525,9843.75,6890.62,2953.12
ROY_01086,TRK_01562,ART_0623,LBL_0026,Q1-2023,825000,0.00398,3283.5,2298.45,985.05
ROY_01087,TRK_00377,ART_0409,LBL_0021,Q2-2024,925000,0.00642,5938.5,4156.95,1781.55
ROY_01088,TRK_01527,ART_0346,LBL_0007,Q4-2023,1025000,0.00393,4028.25,2819.78,1208.48
ROY_01089,TRK_03926,ART_0611,LBL_0050,Q3-2023,875000,0.00503,4401.25,3080.88,1320.38
ROY_01090,TRK_00762,ART_0190,LBL_0033,Q3-2024,1675000,0.00654,10954.5,7668.15,3286.35
ROY_01091,TRK_01804,ART_0649,LBL_0048,Q3-2023,850000,0.00605,5142.5,3599.75,1542.75
ROY_01092,TRK_01334,ART_0354,LBL_0012,Q4-2024,825000,0.00362,2986.5,2090.55,895.95
ROY_01093,TRK_00984,ART_0064,LBL_0002,Q1-2024,1450000,0.00538,7801.0,5460.7,2340.3
ROY_01094,TRK_04720,ART_0142,LBL_0006,Q2-2024,3650000,0.00313,11424.5,7997.15,3427.35
ROY_01095,TRK_05289,ART_0119,LBL_0029,Q4-2023,775000,0.00392,3038.0,2126.6,911.4
ROY_01096,TRK_03079,ART_0586,LBL_0018,Q4-2023,1050000,0.00654,6867.0,4806.9,2060.1
ROY_01097,TRK_01839,ART_0562,LBL_0043,Q3-2024,1900000,0.00572,10868.0,7607.6,3260.4
ROY_01098,TRK_03984,ART_0270,LBL_0020,Q2-2024,2825000,0.00565,15961.25,11172.87,4788.37
ROY_01099,TRK_01100,ART_0021,LBL_0027,Q4-2023,925000,0.00408,3774.0,2641.8,1132.2
ROY_01100,TRK_00893,ART_0650,LBL_0035,Q2-2024,925000,0.00525,4856.25,3399.38,1456.88
ROY_01101,TRK_01197,ART_0099,LBL_0018,Q4-2024,1025000,0.00654,6703.5,4692.45,2011.05
ROY_01102,TRK_02905,ART_0498,LBL_0009,Q1-2024,2650000,0.00388,10282.0,7197.4,3084.6
ROY_01103,TRK_04704,ART_0211,LBL_0031,Q3-2023,1350000,0.00665,8977.5,6284.25,2693.25
ROY_01104,TRK_03913,ART_0577,LBL_0020,Q4-2024,775000,0.00565,4378.75,3065.12,1313.62
ROY_01105,TRK_00383,ART_0104,LBL_0049,Q1-2024,1650000,0.00648,10692.0,7484.4,3207.6
ROY_01106,TRK_03351,ART_0414,LBL_0003,Q4-2023,12600000,0.0047,59220.0,41454.0,17766.0
ROY_01107,TRK_04614,ART_0520,LBL_0001,Q2-2023,1400000,0.00456,6384.0,4468.8,1915.2
ROY_01108,TRK_01724,ART_0309,LBL_0019,Q1-2024,975000,0.00377,3675.75,2573.02,1102.72
ROY_01109,TRK_04410,ART_0311,LBL_0011,Q3-2024,3675000,0.00579,21278.25,14894.77,6383.47
ROY_01110,TRK_00792,ART_0167,LBL_0026,Q1-2023,2575000,0.00398,10248.5,7173.95,3074.55
ROY_01111,TRK_01959,ART_0084,LBL_0045,Q4-2023,775000,0.00436,3379.0,2365.3,1013.7
ROY_01112,TRK_03076,ART_0513,LBL_0018,Q2-2024,1975000,0.00654,12916.5,9041.55,3874.95
ROY_01113,TRK_05410,ART_0022,LBL_0016,Q2-2024,1700000,0.0035,5950.0,4165.0,1785.0
ROY_01114,TRK_03312,ART_0413,LBL_0016,Q2-2024,875000,0.0035,3062.5,2143.75,918.75
ROY_01115,TRK_05921,ART_0395,LBL_0033,Q2-2023,5450000,0.00654,35643.0,24950.1,10692.9
ROY_01116,TRK_04456,ART_0437,LBL_0003,Q1-2023,1350000,0.0047,6345.0,4441.5,1903.5
ROY_01117,TRK_01321,ART_0286,LBL_0003,Q1-2024,5500000,0.0047,25850.0,18095.0,7755.0
ROY_01118,TRK_02882,ART_0354,LBL_0012,Q1-2024,800000,0.00362,2896.0,2027.2,868.8
ROY_01119,TRK_01644,ART_0416,LBL_0043,Q2-2024,775000,0.00572,4433.0,3103.1,1329.9
ROY_01120,TRK_04770,ART_0103,LBL_0030,Q2-2024,1525000,0.0046,7015.0,4910.5,2104.5
ROY_01121,TRK_01273,ART_0437,LBL_0003,Q2-2023,950000,0.0047,4465.0,3125.5,1339.5
ROY_01122,TRK_00748,ART_0318,LBL_0020,Q2-2023,1100000,0.00565,6215.0,4350.5,1864.5
ROY_01123,TRK_01344,ART_0286,LBL_0003,Q1-2023,1200000,0.0047,5640.0,3948.0,1692.0
ROY_01124,TRK_04891,ART_0646,LBL_0012,Q4-2023,1274999,0.00362,4615.5,3230.85,1384.65
ROY_01125,TRK_00855,ART_0457,LBL_0028,Q2-2023,800000,0.00523,4184.0,2928.8,1255.2
ROY_01126,TRK_05447,ART_0394,LBL_0050,Q2-2023,1074999,0.00503,5407.24,3785.07,1622.17
ROY_01127,TRK_05178,ART_0446,LBL_0040,Q3-2024,2675000,0.00469,12545.75,8782.02,3763.72
ROY_01128,TRK_00599,ART_0437,LBL_0003,Q4-2024,1774999,0.0047,8342.5,5839.75,2502.75
ROY_01129,TRK_02551,ART_0442,LBL_0038,Q2-2024,1050000,0.00497,5218.5,3652.95,1565.55
ROY_01130,TRK_05699,ART_0400,LBL_0045,Q4-2024,2400000,0.00436,10464.0,7324.8,3139.2
ROY_01131,TRK_01243,ART_0492,LBL_0041,Q2-2023,1850000,0.00453,8380.5,5866.35,2514.15
ROY_01132,TRK_03905,ART_0109,LBL_0048,Q3-2023,775000,0.00605,4688.75,3282.12,1406.62
ROY_01133,TRK_04820,ART_0132,LBL_0008,Q4-2023,1300000,0.00524,6812.0,4768.4,2043.6
ROY_01134,TRK_01316,ART_0045,LBL_0043,Q2-2023,3350000,0.00572,19162.0,13413.4,5748.6
ROY_01135,TRK_00846,ART_0211,LBL_0031,Q2-2024,2225000,0.00665,14796.25,10357.38,4438.88
ROY_01136,TRK_05633,ART_0438,LBL_0032,Q3-2023,1025000,0.00426,4366.5,3056.55,1309.95
ROY_01137,TRK_03980,ART_0683,LBL_0001,Q2-2023,975000,0.00456,4446.0,3112.2,1333.8
ROY_01138,TRK_00011,ART_0020,LBL_0008,Q1-2023,3175000,0.00524,16637.0,11645.9,4991.1
ROY_01139,TRK_05469,ART_0437,LBL_0003,Q1-2024,900000,0.0047,4230.0,2961.0,1269.0
ROY_01140,TRK_04868,ART_0566,LBL_0002,Q4-2024,800000,0.00538,4304.0,3012.8,1291.2
ROY_01141,TRK_00453,ART_0295,LBL_0015,Q1-2023,1025000,0.00623,6385.75,4470.02,1915.72
ROY_01142,TRK_02162,ART_0502,LBL_0026,Q1-2024,1300000,0.00398,5174.0,3621.8,1552.2
ROY_01143,TRK_00222,ART_0177,LBL_0041,Q4-2023,825000,0.00453,3737.25,2616.07,1121.17
ROY_01144,TRK_05284,ART_0021,LBL_0027,Q1-2023,1600000,0.00408,6528.0,4569.6,1958.4
ROY_01145,TRK_00349,ART_0004,LBL_0043,Q3-2024,1625000,0.00572,9295.0,6506.5,2788.5
ROY_01146,TRK_02491,ART_0098,LBL_0049,Q2-2024,1425000,0.00648,9234.0,6463.8,2770.2
ROY_01147,TRK_03170,ART_0187,LBL_0020,Q2-2023,3100000,0.00565,17515.0,12260.5,5254.5
ROY_01148,TRK_01908,ART_0305,LBL_0016,Q4-2023,875000,0.0035,3062.5,2143.75,918.75
ROY_01149,TRK_03806,ART_0518,LBL_0042,Q3-2024,1500000,0.00401,6015.0,4210.5,1804.5
ROY_01150,TRK_00921,ART_0437,LBL_0003,Q4-2023,825000,0.0047,3877.5,2714.25,1163.25
ROY_01151,TRK_04674,ART_0646,LBL_0012,Q4-2023,1300000,0.00362,4706.0,3294.2,1411.8
ROY_01152,TRK_02346,ART_0372,LBL_0044,Q3-2024,1625000,0.00654,10627.5,7439.25,3188.25
ROY_01153,TRK_03495,ART_0027,LBL_0046,Q1-2024,925000,0.00363,3357.75,2350.42,1007.32
ROY_01154,TRK_03464,ART_0211,LBL_0031,Q1-2024,1225000,0.00665,8146.25,5702.38,2443.88
ROY_01155,TRK_02620,ART_0487,LBL_0036,Q2-2024,850000,0.00534,4539.0,3177.3,1361.7
ROY_01156,TRK_04241,ART_0013,LBL_0029,Q3-2023,1125000,0.00392,4410.0,3087.0,1323.0
ROY_01157,TRK_00098,ART_0437,LBL_0003,Q1-2024,925000,0.0047,4347.5,3043.25,1304.25
ROY_01158,TRK_03196,ART_0611,LBL_0050,Q2-2024,2125000,0.00503,10688.75,7482.12,3206.62
ROY_01159,TRK_00307,ART_0418,LBL_0009,Q4-2023,975000,0.00388,3783.0,2648.1,1134.9
ROY_01160,TRK_00888,ART_0309,LBL_0019,Q4-2024,900000,0.00377,3393.0,2375.1,1017.9
ROY_01161,TRK_03682,ART_0147,LBL_0004,Q3-2024,2750000,0.00738,20295.0,14206.5,6088.5
ROY_01162,TRK_01108,ART_0513,LBL_0018,Q1-2023,3050000,0.00654,19947.0,13962.9,5984.1
ROY_01163,TRK_05260,ART_0056,LBL_0005,Q4-2024,900000,0.00673,6057.0,4239.9,1817.1
ROY_01164,TRK_00987,ART_0267,LBL_0031,Q3-2023,1074999,0.00665,7148.74,5004.12,2144.62
ROY_01165,TRK_02214,ART_0141,LBL_0035,Q4-2023,900000,0.00525,4725.0,3307.5,1417.5
ROY_01166,TRK_05568,ART_0498,LBL_0009,Q1-2023,1850000,0.00388,7178.0,5024.6,2153.4
ROY_01167,TRK_03688,ART_0217,LBL_0040,Q3-2024,900000,0.00469,4221.0,2954.7,1266.3
ROY_01168,TRK_02540,ART_0456,LBL_0016,Q4-2024,1074999,0.0035,3762.5,2633.75,1128.75
ROY_01169,TRK_05920,ART_0220,LBL_0039,Q3-2023,2225000,0.00361,8032.25,5622.57,2409.67
ROY_01170,TRK_02067,ART_0068,LBL_0037,Q1-2023,875000,0.00445,3893.75,2725.62,1168.12
ROY_01171,TRK_02976,ART_0050,LBL_0030,Q2-2023,800000,0.0046,3680.0,2576.0,1104.0
ROY_01172,TRK_00796,ART_0076,LBL_0018,Q1-2023,1625000,0.00654,10627.5,7439.25,3188.25
ROY_01173,TRK_00079,ART_0351,LBL_0007,Q1-2024,1000000,0.00393,3930.0,2751.0,1179.0
ROY_01174,TRK_00272,ART_0447,LBL_0016,Q2-2024,4324999,0.0035,15137.5,10596.25,4541.25
ROY_01175,TRK_05661,ART_0654,LBL_0012,Q3-2023,1150000,0.00362,4163.0,2914.1,1248.9
ROY_01176,TRK_00771,ART_0212,LBL_0042,Q4-2024,2125000,0.00401,8521.25,5964.88,2556.38
ROY_01177,TRK_00762,ART_0190,LBL_0033,Q1-2024,1675000,0.00654,10954.5,7668.15,3286.35
ROY_01178,TRK_03131,ART_0532,LBL_0026,Q4-2023,3150000,0.00398,12537.0,8775.9,3761.1
ROY_01179,TRK_05345,ART_0023,LBL_0001,Q4-2024,950000,0.00456,4332.0,3032.4,1299.6
ROY_01180,TRK_03139,ART_0437,LBL_0003,Q2-2024,875000,0.0047,4112.5,2878.75,1233.75
ROY_01181,TRK_03089,ART_0494,LBL_0044,Q4-2024,1400000,0.00654,9156.0,6409.2,2746.8
ROY_01182,TRK_01231,ART_0437,LBL_0003,Q1-2023,3625000,0.0047,17037.5,11926.25,5111.25
ROY_01183,TRK_05994,ART_0404,LBL_0050,Q4-2023,1450000,0.00503,7293.5,5105.45,2188.05
ROY_01184,TRK_03303,ART_0437,LBL_0003,Q4-2024,1550000,0.0047,7285.0,5099.5,2185.5
ROY_01185,TRK_05947,ART_0437,LBL_0003,Q3-2024,800000,0.0047,3760.0,2632.0,1128.0
ROY_01186,TRK_02672,ART_0446,LBL_0040,Q1-2023,1300000,0.00469,6097.0,4267.9,1829.1
ROY_01187,TRK_04113,ART_0256,LBL_0003,Q4-2024,1050000,0.0047,4935.0,3454.5,1480.5
ROY_01188,TRK_05387,ART_0475,LBL_0009,Q4-2023,1400000,0.00388,5432.0,3802.4,1629.6
ROY_01189,TRK_02694,ART_0166,LBL_0019,Q3-2024,850000,0.00377,3204.5,2243.15,961.35
ROY_01190,TRK_05662,ART_0537,LBL_0001,Q3-2023,2825000,0.00456,12882.0,9017.4,3864.6
ROY_01191,TRK_03392,ART_0093,LBL_0044,Q1-2023,2200000,0.00654,14388.0,10071.6,4316.4
ROY_01192,TRK_01221,ART_0185,LBL_0047,Q4-2024,1150000,0.0065,7475.0,5232.5,2242.5
ROY_01193,TRK_05336,ART_0217,LBL_0040,Q1-2024,1675000,0.00469,7855.75,5499.02,2356.72
ROY_01194,TRK_04168,ART_0242,LBL_0011,Q2-2024,1000000,0.00579,5790.0,4053.0,1737.0
ROY_01195,TRK_05011,ART_0437,LBL_0003,Q2-2023,2775000,0.0047,13042.5,9129.75,3912.75
ROY_01196,TRK_01119,ART_0481,LBL_0012,Q2-2024,825000,0.00362,2986.5,2090.55,895.95
ROY_01197,TRK_02951,ART_0651,LBL_0026,Q3-2023,1825000,0.00398,7263.5,5084.45,2179.05
ROY_01198,TRK_05770,ART_0202,LBL_0020,Q4-2023,975000,0.00565,5508.75,3856.12,1652.62
ROY_01199,TRK_03909,ART_0352,LBL_0002,Q1-2024,1100000,0.00538,5918.0,4142.6,1775.4
ROY_01200,TRK_05858,ART_0392,LBL_0041,Q4-2024,1925000,0.00453,8720.25,6104.17,2616.07
ROY_01201,TRK_05650,ART_0142,LBL_0006,Q4-2023,875000,0.00313,2738.75,1917.12,821.62
ROY_01202,TRK_01850,ART_0334,LBL_0037,Q3-2024,1600000,0.00445,7120.0,4984.0,2136.0
ROY_01203,TRK_00897,ART_0334,LBL_0037,Q3-2023,2075000,0.00445,9233.75,6463.62,2770.12
ROY_01204,TRK_03819,ART_0613,LBL_0028,Q4-2023,1475000,0.00523,7714.25,5399.97,2314.28
