track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness
450,154.6,0.866,0.388,0.44,0.04,-16.8,0.812
451,98.0,0.574,0.398,0.462,0.271,-26.58,0.666
452,84.2,0.731,0.637,0.067,0.545,-19.56,0.975
453,143.7,0.663,0.563,0.075,0.703,-20.16,0.829
454,157.5,0.444,0.379,0.062,0.524,-18.18,0.564
455,173.5,0.843,0.599,0.942,0.06,-9.55,0.672
456,119.6,0.693,0.619,0.525,0.013,-10.02,0.377
457,129.7,0.803,0.245,0.573,0.733,-13.13,0.988
458,103.4,0.855,0.55,0.904,0.45,-15.89,0.457
459,83.9,0.416,0.157,0.337,0.316,-24.8,0.637
460,146.0,0.443,0.541,0.592,0.316,-4.52,0.932
461,156.6,0.779,0.222,0.272,0.034,-18.66,0.288
462,176.6,0.56,0.774,0.494,0.624,-12.09,0.737
463,156.7,0.329,0.614,0.507,0.39,-15.46,0.363
464,173.1,0.372,0.47,0.03,0.017,-3.03,0.79
465,125.8,0.869,0.91,0.472,0.711,-9.41,0.983
466,174.4,0.885,0.174,0.528,0.625,-11.76,0.107
467,95.6,0.316,0.551,0.841,0.414,-19.98,0.173
468,189.6,0.597,0.581,0.99,0.361,-28.55,0.546
469,87.6,0.5,0.832,0.137,0.82,-4.69,0.251
470,79.0,0.286,0.776,0.276,0.706,-27.39,0.718
471,165.1,0.461,0.653,0.154,0.451,-23.02,0.801
472,117.6,0.585,0.75,0.542,0.034,-29.38,0.24
473,158.1,0.359,0.257,0.324,0.317,-29.34,0.306
474,157.5,0.506,0.55,0.709,0.959,-6.92,0.661
475,120.4,0.558,0.895,0.033,0.003,-11.81,0.892
476,95.9,0.517,0.426,0.943,0.506,-18.49,0.044
477,143.7,0.51,0.223,0.162,0.044,-25.32,0.686
478,77.4,0.546,0.552,0.336,0.395,-16.28,0.516
479,157.2,0.848,0.215,0.377,0.119,-19.54,0.127
480,121.6,0.538,0.465,0.005,0.046,-17.37,0.533
481,156.8,0.337,0.113,0.117,0.05,-11.26,0.271
482,141.6,0.474,0.408,0.261,0.863,-9.11,0.211
483,153.6,0.793,0.934,0.771,0.73,-15.73,0.78
484,146.3,0.619,0.385,0.384,0.835,-14.2,0.443
485,152.6,0.477,0.659,0.386,0.752,-9.6,0.633
486,71.7,0.403,0.722,0.079,0.694,-22.77,0.382
487,153.9,0.743,0.492,0.223,0.707,-27.75,0.543
488,143.5,0.788,0.839,0.861,0.46,-14.79,0.826
489,101.0,0.854,0.373,0.844,0.086,-17.95,0.182
490,199.7,0.34,0.496,0.324,0.692,-8.76,0.33
491,101.9,0.451,0.989,0.785,0.413,-15.01,0.773
492,76.8,0.452,0.203,0.718,0.308,-25.01,0.237
493,132.5,0.514,0.242,0.049,0.326,-21.63,0.009
494,127.8,0.557,0.937,0.906,0.764,-23.0,0.156
495,60.8,0.549,0.399,0.593,0.159,-9.87,0.476
496,177.6,0.879,0.684,0.385,0.822,-11.06,0.097
497,163.7,0.482,0.52,0.996,0.307,-4.96,0.362
498,183.9,0.581,0.96,0.609,0.315,-15.62,0.208
499,155.9,0.58,0.123,0.227,0.911,-9.22,0.736
500,115.7,0.635,0.794,0.812,0.322,-25.6,0.74
501,126.7,0.798,0.748,0.839,0.011,-15.99,0.865
502,104.8,0.432,0.974,0.605,0.804,-28.47,0.312
503,160.3,0.482,0.7,0.022,0.747,-21.56,0.186
504,191.3,0.677,0.149,0.467,0.895,-22.28,0.1
505,124.7,0.507,0.416,0.013,0.122,-28.73,0.547
506,107.4,0.339,0.67,0.688,0.863,-22.37,0.508
507,80.7,0.494,0.319,0.896,0.783,-8.13,0.272
508,180.1,0.837,0.915,0.513,0.94,-16.46,0.468
509,84.4,0.738,0.274,0.797,0.465,-17.89,0.07
510,120.5,0.79,0.204,0.363,0.916,-11.87,0.8
511,147.8,0.714,0.915,0.683,0.734,-17.16,0.06
512,136.5,0.416,0.408,0.393,0.262,-9.02,0.433
513,112.2,0.722,0.484,0.029,0.173,-24.12,0.232
514,90.4,0.728,0.748,0.368,0.921,-17.05,0.897
515,73.6,0.531,0.945,0.556,0.021,-11.5,0.249
516,127.2,0.641,0.125,0.335,0.156,-8.08,0.944
517,126.7,0.755,0.216,0.463,0.485,-25.16,0.938
518,148.1,0.524,0.714,0.667,0.562,-4.77,0.492
519,81.6,0.538,0.558,0.155,0.388,-29.75,0.859
520,88.6,0.686,0.939,0.373,0.283,-2.4,0.956
521,120.9,0.322,0.305,0.376,0.113,-2.68,0.961
522,169.0,0.697,0.278,0.148,0.342,-14.06,0.186
523,89.9,0.734,0.633,0.627,0.234,-27.04,0.598
524,195.4,0.721,0.966,0.357,0.093,-9.59,0.335
525,151.7,0.59,0.61,0.787,0.164,-3.59,0.05
526,138.1,0.578,0.725,0.444,0.888,-13.2,0.333
527,65.8,0.71,0.575,0.835,0.612,-27.16,0.991
528,78.0,0.488,0.459,0.563,0.029,-23.65,0.276
529,194.0,0.715,0.991,0.402,0.823,-17.39,0.791
530,130.3,0.935,0.643,0.695,0.838,-7.82,0.43
531,112.9,0.321,0.621,0.048,0.216,-13.83,0.241
532,141.4,0.504,0.774,0.675,0.923,-28.26,0.268
533,116.5,0.551,0.986,0.891,0.88,-4.46,0.586
534,90.2,0.547,0.746,0.159,0.177,-5.61,0.949
535,170.8,0.335,0.378,0.998,0.753,-16.28,0.856
536,105.9,0.742,0.196,0.924,0.278,-29.9,0.104
537,69.4,0.646,0.538,0.789,0.885,-26.15,0.073
538,126.4,0.446,0.389,0.354,0.679,-21.78,0.881
539,164.2,0.607,0.702,0.928,0.479,-19.57,0.265
540,73.4,0.398,0.261,0.793,0.31,-21.45,0.082
541,169.4,0.567,0.658,0.114,0.615,-6.72,0.322
542,170.5,0.818,0.759,0.981,0.821,-2.81,0.937
543,93.9,0.753,0.969,0.119,0.179,-16.85,0.607
544,101.7,0.482,0.922,0.851,0.066,-21.02,0.845
545,122.9,0.393,0.61,0.127,0.207,-8.32,0.118
546,128.1,0.424,0.441,0.464,0.317,-2.87,0.091
547,104.0,0.622,0.397,0.448,0.036,-27.12,0.245
548,152.2,0.704,0.79,0.834,0.391,-11.69,0.658
549,139.9,0.408,0.214,0.768,0.275,-22.15,0.915
550,160.9,0.606,0.328,0.986,0.041,-20.74,0.082
551,190.1,0.544,0.365,0.785,0.599,-13.04,0.406
552,114.9,0.318,0.324,0.229,0.209,-26.56,0.158
553,118.2,0.371,0.893,0.632,0.275,-4.97,0.726
554,103.5,0.677,0.432,0.434,0.669,-26.4,0.605
555,125.4,0.686,0.652,0.405,0.673,-3.92,0.421
556,90.8,0.513,0.618,0.418,0.461,-21.36,0.252
557,123.2,0.843,0.553,0.056,0.844,-13.59,0.331
558,159.1,0.73,0.154,0.338,0.019,-8.02,0.777
559,113.8,0.469,0.282,0.885,0.67,-17.07,0.899
560,89.4,0.712,0.538,0.19,0.112,-2.75,0.278
561,130.8,0.734,0.966,0.458,0.226,-7.81,0.996
562,77.0,0.372,0.514,0.349,0.85,-17.27,0.973
563,153.1,0.366,0.272,0.105,0.798,-21.77,0.697
564,71.4,0.756,0.688,0.25,0.889,-20.52,0.376
565,177.4,0.702,0.197,0.468,0.689,-22.26,0.105
566,123.6,0.496,0.696,0.755,0.559,-24.86,0.275
567,157.9,0.367,0.658,0.527,0.423,-26.5,0.154
568,154.3,0.558,0.87,0.726,0.15,-23.76,0.644
569,159.5,0.834,0.582,0.694,0.66,-16.06,0.164
570,139.5,0.477,0.63,0.388,0.61,-7.98,0.999
571,181.6,0.387,0.545,0.547,0.62,-3.04,0.245
572,96.4,0.78,0.564,0.769,0.858,-13.32,0.674
573,146.6,0.422,0.495,0.592,0.699,-16.3,0.347
574,99.6,0.626,0.336,0.854,0.32,-19.56,0.684
575,177.5,0.314,0.315,0.671,0.442,-18.33,0.162
576,120.6,0.345,0.95,0.019,0.502,-9.88,0.325
577,121.2,0.392,0.819,0.812,0.067,-5.75,0.88
578,100.4,0.639,0.443,0.393,0.961,-18.18,0.215
579,187.0,0.777,0.608,0.469,0.599,-29.89,0.441
580,60.6,0.48,0.458,0.417,0.719,-6.4,0.77
581,157.1,0.836,0.22,0.923,0.734,-6.72,0.787
582,173.3,0.671,0.276,0.881,0.33,-29.89,0.268
583,63.6,0.668,0.607,0.064,0.647,-9.68,0.826
584,163.4,0.569,0.459,0.563,0.318,-2.11,0.609
585,158.6,0.486,0.245,0.712,0.849,-22.57,0.028
586,142.6,0.365,0.814,0.103,0.49,-24.57,0.216
587,144.2,0.538,0.51,0.839,0.292,-6.98,0.195
588,117.1,0.739,0.266,0.471,0.214,-28.05,0.808
589,90.9,0.801,0.826,0.643,0.493,-5.31,0.317
590,119.8,0.688,0.834,0.348,0.659,-18.64,0.25
591,189.5,0.564,0.929,0.784,0.592,-9.45,0.137
592,102.6,0.506,0.514,0.764,0.604,-3.3,0.119
593,133.6,0.472,0.879,0.333,0.557,-25.21,0.747
594,90.5,0.533,0.379,0.585,0.653,-21.23,0.614
595,189.9,0.311,0.29,0.465,0.785,-12.0,0.674
596,150.6,0.626,0.149,0.605,0.336,-26.66,0.066
597,95.7,0.622,0.171,0.552,0.734,-4.1,0.814
598,83.5,0.643,0.116,0.891,0.786,-17.41,0.2
599,86.9,0.414,0.438,0.692,0.426,-13.51,0.767
600,156.0,0.521,0.558,0.65,0.2,-16.78,0.004
601,141.1,0.539,0.299,0.109,0.995,-8.96,0.626
602,175.7,0.706,0.546,0.496,0.095,-14.17,0.797
603,118.7,0.627,0.152,0.153,0.405,-23.0,0.095
604,171.0,0.731,0.315,0.09,0.923,-15.36,0.045
605,97.7,0.66,0.578,0.141,0.338,-19.21,0.421
606,85.9,0.551,0.942,0.758,0.298,-6.48,0.149
607,171.3,0.347,0.952,0.133,0.639,-21.88,0.962
608,112.9,0.36,0.834,0.533,0.445,-22.86,0.291
609,71.4,0.434,0.121,0.702,0.952,-7.32,0.479
610,188.0,0.661,0.547,0.257,0.191,-2.27,0.742
611,110.1,0.288,0.135,0.77,0.791,-22.53,0.218
612,107.0,0.607,0.102,0.885,0.337,-8.02,0.777
613,96.9,0.564,0.256,0.212,0.437,-18.34,0.767
614,142.9,0.374,0.368,0.134,0.676,-13.78,0.662
615,82.0,0.576,0.397,0.574,0.579,-13.94,0.396
616,164.2,0.346,0.132,0.509,0.358,-22.5,0.735
617,75.8,0.613,0.489,0.604,0.661,-12.34,0.014
618,155.0,0.29,0.733,0.371,0.307,-26.11,0.425
619,90.0,0.852,0.372,0.538,0.729,-6.71,0.587
620,163.3,0.354,0.138,0.571,0.297,-12.09,0.436
621,117.5,0.519,0.544,0.672,0.333,-10.8,0.097
622,193.3,0.56,0.206,0.75,0.874,-11.16,0.824
623,121.1,0.64,0.724,0.471,0.223,-9.11,0.029
624,81.7,0.583,0.531,0.32,0.493,-26.26,0.267
625,194.2,0.555,0.608,0.192,0.371,-10.1,0.498
626,125.1,0.463,0.599,0.128,0.078,-23.06,0.969
627,122.1,0.285,0.75,0.204,0.889,-11.87,0.755
628,198.3,0.758,0.141,0.105,0.334,-5.38,0.299
629,60.6,0.878,0.964,0.253,0.355,-23.9,0.254
630,122.1,0.774,0.899,0.202,0.67,-26.85,0.283
631,192.6,0.329,0.644,0.424,0.952,-9.16,0.625
632,199.9,0.554,0.734,0.392,0.769,-14.39,0.149
633,131.4,0.688,0.607,0.539,0.292,-16.69,0.857
634,194.4,0.421,0.284,0.92,0.07,-2.78,0.343
635,72.0,0.355,0.688,0.033,0.966,-12.02,0.166
636,198.9,0.325,0.55,0.825,0.789,-7.22,0.098
637,80.8,0.535,0.919,0.125,0.762,-9.39,0.139
638,65.7,0.492,0.901,0.556,0.85,-25.02,0.923
639,173.4,0.84,0.727,0.365,0.661,-18.25,0.836
640,148.3,0.66,0.48,0.215,0.31,-3.36,0.851
641,199.6,0.382,0.768,0.968,0.808,-19.82,0.419
642,118.6,0.635,0.279,0.136,0.086,-27.24,0.691
643,155.1,0.943,0.849,0.251,0.523,-11.54,0.047
644,199.5,0.615,0.64,0.05,0.053,-17.0,0.235
645,140.9,0.582,0.657,0.928,0.178,-15.26,0.121
646,194.0,0.382,0.206,0.989,0.93,-24.51,0.686
647,133.6,0.925,0.512,0.704,0.109,-23.39,0.881
648,82.8,0.525,0.181,0.453,0.093,-20.06,0.4
649,75.3,0.798,0.726,0.225,0.024,-18.94,0.885
650,186.3,0.433,0.362,0.708,0.523,-28.94,0.203
651,198.8,0.938,0.747,0.777,0.374,-12.17,0.92
652,185.3,0.716,0.962,0.434,0.215,-9.04,0.12
653,89.2,0.72,0.649,0.172,0.605,-24.13,0.178
654,91.8,0.558,0.543,0.666,0.036,-7.93,0.049
655,64.2,0.614,0.494,0.361,0.376,-18.67,0.385
656,157.6,0.836,0.574,0.062,0.063,-13.79,0.853
657,144.9,0.53,0.543,0.205,0.534,-24.8,0.047
658,98.8,0.702,0.424,0.211,0.738,-12.25,0.198
659,110.2,0.321,0.421,0.593,0.148,-6.06,0.204
660,63.4,0.745,0.955,0.311,0.664,-14.97,0.251
661,107.1,0.808,0.29,0.956,0.763,-29.8,0.599
662,166.4,0.715,0.779,0.624,0.188,-29.77,0.886
663,124.7,0.875,0.761,0.596,0.505,-20.25,0.926
664,110.1,0.699,0.734,0.998,0.147,-4.75,0.529
665,175.6,0.305,0.588,0.808,0.715,-4.25,0.14
666,105.8,0.781,0.624,0.554,0.513,-24.62,0.966
667,81.7,0.408,0.126,0.598,0.437,-27.59,0.17
668,157.6,0.623,0.717,0.905,0.932,-3.39,0.367
669,105.8,0.567,0.866,0.346,0.277,-25.29,0.826
670,133.5,0.575,0.199,0.411,0.124,-4.3,0.08
671,196.1,0.824,0.635,0.462,0.568,-10.01,0.185
672,188.0,0.582,0.81,0.104,0.146,-25.48,0.691
673,83.0,0.492,0.585,0.744,0.376,-26.78,0.349
674,105.2,0.619,0.722,0.407,0.007,-20.22,0.382
675,147.0,0.332,0.756,0.376,0.962,-28.2,0.937
676,165.3,0.651,0.759,0.339,0.969,-16.46,0.964
677,143.2,0.383,0.255,0.05,0.13,-5.12,0.653
678,112.7,0.671,0.259,0.412,0.565,-15.48,0.028
679,69.2,0.524,0.99,0.705,0.418,-17.04,0.926
680,126.4,0.375,0.293,0.471,0.491,-24.02,0.972
681,169.6,0.859,0.67,0.482,0.666,-27.53,0.875
682,187.2,0.261,0.627,0.093,0.489,-12.43,0.782
683,94.4,0.425,0.261,0.768,0.161,-14.89,0.4
684,65.3,0.575,0.2,0.152,0.3,-2.39,0.404
685,99.8,0.568,0.682,0.619,0.408,-15.42,0.157
686,136.3,0.798,0.277,0.082,0.976,-22.71,0.539
687,102.2,0.361,0.749,0.113,0.143,-29.63,0.209
688,198.2,0.45,0.977,0.678,0.972,-15.36,0.794
689,71.9,0.545,0.524,0.489,0.514,-9.37,0.784
690,147.4,0.848,0.562,0.209,0.285,-12.76,0.53
691,113.6,0.359,0.239,0.367,0.996,-9.61,0.316
692,160.6,0.512,0.432,0.391,0.849,-2.35,0.754
693,86.5,0.804,0.622,0.138,0.107,-4.68,0.584
694,181.4,0.663,0.833,0.025,0.542,-3.16,0.103
695,173.9,0.451,0.226,0.525,0.035,-22.84,0.086
696,185.3,0.64,0.55,0.045,0.391,-27.58,0.087
697,82.1,0.575,0.855,0.71,0.55,-19.23,0.113
698,128.5,0.87,0.135,0.506,0.925,-15.8,0.194
699,84.5,0.646,0.171,0.843,0.832,-8.22,0.882
700,85.0,0.5,0.515,0.544,0.304,-19.72,0.961
701,79.6,0.797,0.785,0.602,0.964,-15.35,0.355
702,147.0,0.696,0.58,0.733,0.733,-4.1,0.178
703,68.1,0.476,0.815,0.268,0.939,-7.67,0.908
704,62.0,0.597,0.185,0.793,0.828,-16.45,0.72
705,93.2,0.373,0.77,0.54,0.454,-12.48,0.346
706,78.5,0.52,0.762,0.72,0.349,-24.33,0.419
707,142.1,0.419,0.57,0.891,0.55,-11.18,0.859
708,177.6,0.839,0.873,0.016,0.447,-6.7,0.039
709,196.9,0.395,0.477,0.222,0.099,-9.26,0.632
710,126.2,0.596,0.548,0.382,0.278,-12.62,0.663
711,80.5,0.436,0.276,0.033,0.922,-6.89,0.162
712,86.7,0.637,0.32,0.773,0.039,-13.93,0.928
713,135.8,0.605,0.369,0.037,0.96,-5.42,0.138
714,186.3,0.279,0.487,0.712,0.72,-26.71,0.372
715,84.3,0.477,0.263,0.589,0.246,-25.47,0.812
716,144.0,0.574,0.641,0.079,0.887,-19.71,0.292
717,72.6,0.554,0.563,0.369,0.067,-11.84,0.031
718,71.2,0.659,0.399,0.629,0.73,-9.27,0.108
719,171.7,0.911,0.811,0.299,0.793,-9.8,0.137
720,140.6,0.618,0.945,0.737,0.123,-4.97,0.863
721,175.4,0.426,0.606,0.441,0.814,-17.12,0.435
722,154.7,0.724,0.841,0.564,0.84,-8.12,0.988
723,101.2,0.876,0.619,0.296,0.042,-25.97,0.137
724,181.1,0.658,0.652,0.936,0.777,-16.17,0.03
725,131.2,0.648,0.512,0.244,0.065,-22.67,0.304
726,135.1,0.725,0.472,0.955,0.357,-16.72,0.451
727,124.9,0.69,0.277,0.072,0.736,-15.24,0.386
728,184.3,0.377,0.499,0.38,0.899,-10.85,0.2
729,83.8,0.415,0.36,0.065,0.394,-19.66,0.823
730,145.6,0.582,0.522,0.679,0.764,-25.92,0.232
731,156.7,0.532,0.918,0.053,0.114,-25.42,0.484
732,72.3,0.635,0.92,0.858,0.13,-10.51,0.443
733,81.3,0.514,0.228,0.991,0.257,-7.46,0.622
734,68.0,0.594,0.257,0.145,0.73,-29.14,0.78
735,90.0,0.323,0.103,0.986,0.975,-23.7,0.147
736,179.4,0.553,0.346,0.883,0.278,-4.53,0.102
737,152.7,0.84,0.353,0.544,0.448,-19.99,0.255
738,187.9,0.403,0.422,0.742,0.866,-8.56,0.817
739,150.8,0.801,0.654,0.053,0.572,-14.05,0.703
740,171.4,0.275,0.975,0.73,0.89,-20.21,0.907
741,83.5,0.768,0.265,0.784,0.243,-8.11,0.084
742,118.2,0.577,0.952,0.81,0.172,-12.11,0.351
743,114.1,0.632,0.138,0.521,0.127,-27.52,0.064
744,151.8,0.617,0.973,0.486,0.84,-21.4,0.182
745,171.8,0.798,0.901,0.197,0.684,-2.73,0.835
746,156.4,0.678,0.247,0.859,0.957,-2.24,0.88
747,183.8,0.745,0.686,0.08,0.953,-7.66,0.462
748,186.7,0.791,0.139,0.223,0.714,-20.51,0.442
749,151.8,0.783,0.792,0.215,0.814,-5.94,0.027
750,87.1,0.866,0.665,0.605,0.784,-17.73,0.859
751,79.1,0.737,0.892,0.768,0.045,-15.24,0.016
752,94.2,0.417,0.193,0.993,0.952,-26.41,0.576
753,110.0,0.548,0.194,0.11,0.574,-9.74,0.312
754,98.0,0.243,0.98,0.278,0.519,-25.54,0.099
755,170.1,0.825,0.587,0.402,0.051,-19.41,0.325
756,89.9,0.337,0.756,0.844,0.663,-27.32,0.83
757,97.8,0.663,0.819,0.38,0.839,-16.99,0.074
758,181.9,0.715,0.712,0.243,0.198,-9.06,0.162
759,192.5,0.447,0.458,0.18,0.85,-24.04,0.386
760,111.9,0.582,0.236,0.322,0.66,-27.65,0.406
761,145.8,0.42,0.689,0.789,0.62,-29.53,0.011
762,172.2,0.786,0.521,0.327,0.536,-12.24,0.181
763,126.9,0.605,0.51,0.611,0.789,-8.21,0.934
764,185.8,0.536,0.284,0.704,0.887,-5.6,0.721
765,116.8,0.532,0.678,0.336,0.404,-20.49,0.885
766,158.0,0.457,0.429,0.295,0.31,-23.77,0.801
767,157.7,0.781,0.923,0.252,0.103,-22.91,0.594
768,197.2,0.694,0.703,0.789,0.08,-10.0,0.73
769,182.1,0.793,0.971,0.418,0.878,-27.3,0.904
770,128.5,0.701,0.354,0.54,0.749,-29.06,0.496
771,183.0,0.405,0.28,0.281,0.512,-27.73,0.173
772,194.1,0.385,0.428,0.289,0.951,-28.3,0.986
773,64.0,0.468,0.917,0.9,0.1,-27.33,0.798
774,78.9,0.547,0.937,0.403,0.209,-28.35,0.572
775,91.9,0.38,0.623,0.586,0.628,-25.69,0.49
776,102.7,0.882,0.305,0.607,0.777,-23.47,0.527
777,177.0,0.923,0.901,0.766,0.41,-9.18,0.851
778,96.6,0.758,0.151,0.319,0.327,-24.27,0.219
779,77.4,0.444,0.101,0.608,0.306,-14.05,0.734
780,158.1,0.398,0.88,0.188,0.05,-7.71,0.31
781,83.8,0.481,0.401,0.95,0.553,-9.09,0.824
782,91.4,0.592,0.883,0.384,0.015,-13.92,0.703
783,101.2,0.516,0.364,0.878,0.929,-19.92,0.421
784,142.8,0.482,0.912,0.399,0.351,-21.1,0.125
785,107.8,0.577,0.371,0.592,0.371,-21.76,0.246
786,126.5,0.275,0.832,0.617,0.96,-28.47,0.858
787,84.2,0.648,0.206,0.09,0.12,-8.1,0.719
788,97.9,0.553,0.617,0.763,0.026,-3.77,0.282
789,86.5,0.449,0.218,0.998,0.65,-17.36,0.588
790,145.9,0.888,0.595,0.484,0.607,-27.21,0.481
791,196.1,0.881,0.358,0.054,0.723,-7.36,0.253
792,91.6,0.506,0.713,0.671,0.807,-16.7,0.509
793,102.9,0.676,0.429,0.044,0.559,-17.88,0.651
794,136.5,0.477,0.169,0.571,0.877,-7.08,0.26
795,128.9,0.544,0.407,0.217,0.079,-25.87,0.935
796,125.4,0.51,0.488,0.38,0.57,-13.31,0.37
797,71.8,0.746,0.154,0.792,0.151,-12.65,0.882
798,81.0,0.503,0.317,0.406,0.411,-18.63,0.678
799,61.1,0.53,0.66,0.41,0.693,-7.27,0.317
800,112.0,0.341,0.201,0.734,0.768,-21.09,0.582
801,132.2,0.647,0.699,0.528,0.093,-20.23,0.016
802,186.7,0.828,0.376,0.9,0.705,-20.06,0.403
803,85.8,0.598,0.556,0.321,0.646,-21.75,0.734
804,168.3,0.484,0.353,0.226,0.306,-8.67,0.86
805,141.0,0.673,0.555,0.474,0.908,-4.83,0.713
806,135.7,0.683,0.562,0.961,0.941,-2.12,0.84
807,73.8,0.866,0.209,0.366,0.702,-18.89,0.701
808,80.2,0.626,0.631,0.557,0.398,-23.01,0.216
809,161.8,0.928,0.18,0.916,0.525,-26.05,0.405
810,96.2,0.497,0.833,0.94,0.053,-4.29,0.711
811,181.1,0.91,0.444,0.104,0.457,-28.3,0.637
812,83.3,0.413,0.883,0.618,0.604,-25.49,0.022
813,72.7,0.68,0.351,0.031,0.824,-17.88,0.282
814,101.6,0.634,0.1,0.798,0.617,-23.62,0.128
815,78.2,0.665,0.372,0.814,0.224,-20.14,0.892
816,118.4,0.512,0.835,0.319,0.538,-14.28,0.81
817,190.0,0.328,0.519,0.602,0.682,-22.01,0.201
818,186.3,0.631,0.407,0.253,0.172,-19.05,0.943
819,153.6,0.773,0.886,0.808,0.982,-17.07,0.004
820,76.4,0.504,0.183,0.572,0.505,-6.51,0.909
821,195.7,0.82,0.916,0.581,0.642,-20.06,0.991
822,132.8,0.42,0.571,0.13,0.373,-6.34,0.702
823,184.4,0.487,0.152,0.651,0.654,-3.34,0.164
824,172.9,0.851,0.21,0.073,0.106,-15.6,0.34
825,167.4,0.601,0.906,0.985,0.871,-23.57,0.538
826,72.4,0.825,0.608,0.265,0.132,-19.04,0.475
827,76.3,0.821,0.14,0.194,0.188,-5.25,0.379
828,80.9,0.695,0.502,0.732,0.062,-10.21,0.785
829,139.5,0.387,0.673,0.309,0.157,-28.49,0.903
830,78.6,0.572,0.545,0.352,0.034,-19.19,0.827
831,80.2,0.791,0.458,0.791,0.638,-22.95,0.722
832,77.4,0.366,0.669,0.612,0.717,-6.6,0.543
833,164.1,0.428,0.844,0.006,0.251,-18.83,0.53
834,138.9,0.458,0.356,0.105,0.368,-20.86,0.25
835,92.0,0.748,0.455,0.992,0.177,-8.4,0.616
836,121.0,0.435,0.458,0.748,0.757,-11.06,0.545
837,122.6,0.837,0.569,0.024,0.537,-3.98,0.935
838,200.0,0.446,0.25,0.035,0.48,-8.54,0.673
839,142.0,0.588,0.447,0.14,0.914,-11.26,0.713
840,131.2,0.844,0.401,0.398,0.394,-28.16,0.643
841,100.1,0.767,0.692,0.861,0.328,-13.56,0.351
842,91.1,0.22,0.526,0.412,0.991,-26.28,0.52
843,101.9,0.738,0.691,0.081,0.309,-29.53,0.401
844,104.1,0.743,0.734,0.862,0.595,-4.49,0.408
845,199.0,0.726,0.112,0.225,0.962,-5.6,0.34
846,176.5,0.477,0.49,0.863,0.263,-15.22,0.894
847,132.9,0.907,0.732,0.736,0.359,-11.39,0.931
848,81.6,0.629,0.371,0.481,0.636,-5.08,0.142
849,117.7,0.783,0.687,0.507,0.165,-13.31,0.331
850,106.1,0.406,0.785,0.707,0.835,-19.47,0.725
851,183.6,0.551,0.845,0.014,0.679,-19.07,0.597
852,125.4,0.632,0.186,0.61,0.953,-25.78,0.826
853,197.6,0.339,0.197,0.435,0.907,-5.39,0.829
854,86.2,0.467,0.762,0.371,0.391,-26.76,0.594
855,141.7,0.701,0.732,0.232,0.999,-7.25,0.676
856,123.8,0.527,0.957,0.479,0.847,-8.55,0.957
857,145.6,0.327,0.113,0.871,0.786,-18.44,0.656
858,74.1,0.834,0.607,0.481,0.349,-25.35,0.868
859,127.8,0.762,0.58,0.211,0.622,-4.27,0.8
860,100.6,0.598,0.699,0.098,0.131,-3.23,0.857
861,62.8,0.897,0.665,0.362,0.878,-29.85,0.569
862,127.0,0.771,0.372,0.004,0.628,-14.81,0.445
863,116.1,0.619,0.333,0.318,0.845,-3.37,0.8
864,173.3,0.263,0.999,0.82,0.202,-4.03,0.026
865,194.2,0.844,0.859,0.181,0.005,-3.9,0.491
866,66.3,0.779,0.716,0.251,0.131,-18.72,0.964
867,156.9,0.742,0.594,0.544,0.591,-7.9,0.341
868,140.4,0.305,0.151,0.401,0.794,-2.04,0.424
869,183.8,0.41,0.138,0.194,0.989,-14.8,0.554
870,78.6,0.419,0.593,0.679,0.033,-7.63,0.085
871,125.7,0.577,0.461,0.042,0.249,-11.78,0.093
872,66.8,0.507,0.227,0.092,0.187,-22.7,0.224
873,122.9,0.306,0.613,0.938,0.42,-15.58,0.57
874,190.9,0.266,0.875,0.956,0.254,-28.8,0.139
875,197.5,0.521,0.983,0.622,0.582,-13.63,0.565
876,133.8,0.784,0.87,0.337,0.661,-29.13,0.484
877,131.4,0.746,0.107,0.236,0.337,-25.2,0.882
878,143.1,0.486,0.644,0.949,0.517,-5.42,0.138
879,195.7,0.658,0.532,0.48,0.713,-29.14,0.556
880,95.7,0.527,0.594,0.869,0.585,-10.44,0.539
881,86.1,0.536,0.81,0.079,0.675,-13.65,0.459
882,139.4,0.889,0.185,0.24,0.435,-20.19,0.348
883,86.9,0.572,0.504,0.864,0.584,-10.52,0.831
884,135.9,0.644,0.542,0.742,0.285,-5.3,0.304
885,199.8,0.458,0.982,0.61,0.091,-6.2,0.417
886,150.9,0.607,0.34,0.004,0.244,-22.95,0.45
887,149.2,0.455,0.304,0.947,0.773,-19.49,0.284
888,90.3,0.879,0.487,0.301,0.737,-19.28,0.077
889,194.3,0.495,0.632,0.716,0.957,-10.37,0.965
890,89.2,0.471,0.158,0.011,0.857,-19.18,0.583
891,148.3,0.289,0.407,0.038,0.764,-26.09,0.316
892,149.8,0.424,0.253,0.234,0.261,-8.25,0.332
893,171.6,0.343,0.768,0.76,0.248,-23.04,0.992
894,144.0,0.626,0.665,0.741,0.702,-5.51,0.462
895,112.0,0.519,0.47,0.568,0.08,-21.83,0.549
896,107.8,0.615,0.172,0.401,0.478,-23.96,0.492
897,75.8,0.478,0.968,0.492,0.085,-21.04,0.241
898,161.9,0.655,0.953,0.408,0.837,-10.52,0.644
899,87.3,0.527,0.823,0.864,0.556,-15.5,0.945
