playlist_entry_id,user_id,playlist_name,track_id,platform,added_date
441,user_03186,Deep Focus Vanished,11462,Melodex,2021-05-25
442,user_03186,Deep Focus Vanished,197,Melodex,2019-07-07
443,user_03186,Deep Focus Vanished,3212,Melodex,2022-04-10
444,user_03629,Deep Focus Scattered,9583,Streamify,2020-01-19
445,user_03629,Deep Focus Scattered,1394,Streamify,2019-08-09
446,user_03629,Deep Focus Scattered,503,Streamify,2020-06-11
447,user_03629,Deep Focus Scattered,12564,Streamify,2023-12-26
448,user_03629,Deep Focus Scattered,13757,Streamify,2024-06-23
449,user_03629,Deep Focus Scattered,10940,Streamify,2023-01-13
450,user_03629,Deep Focus Scattered,2828,Streamify,2018-02-12
451,user_03629,Deep Focus Scattered,8793,Streamify,2023-07-14
452,user_03629,Deep Focus Scattered,3917,Streamify,2021-12-11
453,user_03629,Deep Focus Scattered,2753,Streamify,2024-09-13
454,user_03629,Deep Focus Scattered,6259,Streamify,2024-10-07
455,user_03629,Deep Focus Scattered,5037,Streamify,2021-01-26
456,user_03629,Deep Focus Scattered,14118,Streamify,2020-03-29
457,user_03629,Deep Focus Scattered,1716,Streamify,2022-06-26
458,user_03629,Deep Focus Scattered,7499,Streamify,2018-08-30
459,user_03629,Deep Focus Scattered,9669,Streamify,2022-10-25
460,user_03629,Deep Focus Scattered,9363,Streamify,2024-09-18
461,user_03629,Deep Focus Scattered,11140,Streamify,2019-04-03
462,user_02319,Workout Silent,11731,Melodex,2020-10-14
463,user_02319,Workout Silent,12327,Melodex,2024-03-02
464,user_02319,Workout Silent,4958,Melodex,2022-06-14
465,user_02319,Workout Silent,2655,Melodex,2020-07-26
466,user_02319,Workout Silent,12221,Melodex,2021-09-26
467,user_02319,Workout Silent,11850,Melodex,2021-05-22
468,user_02319,Workout Silent,8174,Melodex,2018-02-16
469,user_02319,Workout Silent,13169,Melodex,2021-02-03
470,user_02319,Workout Silent,111,Melodex,2021-06-23
471,user_02319,Workout Silent,13623,Melodex,2020-12-06
472,user_02319,Workout Silent,2876,Melodex,2024-02-14
473,user_02319,Workout Silent,7372,Melodex,2023-09-14
474,user_02319,Workout Silent,11940,Melodex,2019-11-16
475,user_02319,Workout Silent,7083,Melodex,2021-10-02
476,user_02319,Workout Silent,5414,Melodex,2024-03-05
477,user_02319,Workout Silent,11887,Melodex,2023-09-15
478,user_02319,Workout Silent,7704,Melodex,2021-11-27
479,user_02319,Workout Silent,2196,Melodex,2020-11-17
480,user_02319,Workout Silent,13124,Melodex,2024-04-09
481,user_03869,Party Static,9237,AudioNow,2019-06-30
482,user_03869,Party Static,448,AudioNow,2021-11-24
483,user_03869,Party Static,3396,AudioNow,2021-01-05
484,user_03869,Party Static,5161,AudioNow,2023-02-18
485,user_03869,Party Static,10836,AudioNow,2022-12-30
486,user_03869,Party Static,12433,AudioNow,2018-10-21
487,user_03869,Party Static,12168,AudioNow,2021-06-20
488,user_03869,Party Static,6495,AudioNow,2023-01-08
489,user_03869,Party Static,8936,AudioNow,2021-10-10
490,user_03869,Party Static,931,AudioNow,2021-05-06
491,user_03869,Party Static,1377,AudioNow,2018-02-06
492,user_03869,Party Static,5394,AudioNow,2024-05-02
493,user_03869,Party Static,8731,AudioNow,2022-10-25
494,user_03869,Party Static,7732,AudioNow,2022-01-14
495,user_03869,Party Static,8228,AudioNow,2018-10-03
496,user_03869,Party Static,4603,AudioNow,2024-09-20
497,user_03869,Party Static,14657,AudioNow,2024-09-06
498,user_03869,Party Static,724,AudioNow,2019-01-08
499,user_03869,Party Static,2199,AudioNow,2022-06-14
500,user_02717,Study Glowing,11459,AudioNow,2024-02-27
501,user_02717,Study Glowing,975,AudioNow,2019-06-09
502,user_02717,Study Glowing,11924,AudioNow,2019-09-19
503,user_02717,Study Glowing,6912,AudioNow,2018-01-20
504,user_02717,Study Glowing,10299,AudioNow,2023-09-29
505,user_02717,Study Glowing,12758,AudioNow,2022-02-28
506,user_02717,Study Glowing,10556,AudioNow,2020-02-01
507,user_02717,Study Glowing,4557,AudioNow,2018-12-06
508,user_02717,Study Glowing,5454,AudioNow,2023-10-06
509,user_02717,Study Glowing,3896,AudioNow,2024-05-11
510,user_02717,Study Glowing,3684,AudioNow,2021-07-16
511,user_00485,Morning Restless,8847,WavePlay,2020-11-19
512,user_00485,Morning Restless,10106,WavePlay,2020-12-30
513,user_00485,Morning Restless,13389,WavePlay,2022-12-09
514,user_00485,Morning Restless,7231,WavePlay,2023-08-13
515,user_00485,Morning Restless,523,WavePlay,2021-03-31
516,user_00485,Morning Restless,3405,WavePlay,2021-05-22
517,user_00485,Morning Restless,369,WavePlay,2024-03-30
518,user_00485,Morning Restless,10577,WavePlay,2024-04-23
519,user_00485,Morning Restless,12963,WavePlay,2022-02-20
520,user_00485,Morning Restless,3253,WavePlay,2020-04-01
521,user_00787,Acoustic Scattered,1971,WavePlay,2019-02-17
522,user_00787,Acoustic Scattered,2612,WavePlay,2024-07-08
523,user_00787,Acoustic Scattered,12375,WavePlay,2024-05-07
524,user_00787,Acoustic Scattered,8209,WavePlay,2023-04-05
525,user_00787,Acoustic Scattered,13299,WavePlay,2022-09-26
526,user_00787,Acoustic Scattered,12968,WavePlay,2021-01-12
527,user_00787,Acoustic Scattered,2670,WavePlay,2018-07-27
528,user_00787,Acoustic Scattered,13542,WavePlay,2018-03-14
529,user_00787,Acoustic Scattered,7708,WavePlay,2019-06-21
530,user_02046,Throwback Velvet,7530,SoundBridge,2021-10-08
531,user_02046,Throwback Velvet,12353,SoundBridge,2024-09-30
532,user_02046,Throwback Velvet,5524,SoundBridge,2024-07-05
533,user_02046,Throwback Velvet,8755,SoundBridge,2018-12-18
534,user_02046,Throwback Velvet,2444,SoundBridge,2024-04-09
535,user_02046,Throwback Velvet,7147,SoundBridge,2018-05-02
536,user_02046,Throwback Velvet,3234,SoundBridge,2023-07-18
537,user_02046,Throwback Velvet,4940,SoundBridge,2023-07-28
538,user_02046,Throwback Velvet,3492,SoundBridge,2021-01-14
539,user_02046,Throwback Velvet,4872,SoundBridge,2020-03-28
540,user_02046,Throwback Velvet,1983,SoundBridge,2019-01-21
541,user_02046,Throwback Velvet,9744,SoundBridge,2019-01-18
542,user_02046,Throwback Velvet,2904,SoundBridge,2022-02-05
543,user_02046,Throwback Velvet,10005,SoundBridge,2019-12-22
544,user_02046,Throwback Velvet,13666,SoundBridge,2020-07-23
545,user_02046,Throwback Velvet,7656,SoundBridge,2019-12-19
546,user_02046,Throwback Velvet,1218,SoundBridge,2021-05-18
547,user_02046,Throwback Velvet,3308,SoundBridge,2019-01-04
548,user_02046,Throwback Velvet,3996,SoundBridge,2020-08-31
549,user_03894,Party Crimson,13071,Melodex,2018-10-06
550,user_03894,Party Crimson,1553,Melodex,2020-06-14
551,user_03894,Party Crimson,4365,Melodex,2019-09-04
552,user_03894,Party Crimson,14860,Melodex,2019-05-04
553,user_03894,Party Crimson,714,Melodex,2022-08-03
554,user_03894,Party Crimson,11866,Melodex,2020-02-03
555,user_03894,Party Crimson,13987,Melodex,2024-04-25
556,user_03894,Party Crimson,9288,Melodex,2023-10-27
557,user_03894,Party Crimson,5895,Melodex,2020-04-07
558,user_03894,Party Crimson,11488,Melodex,2019-06-24
559,user_03894,Party Crimson,11870,Melodex,2022-08-24
560,user_03894,Party Crimson,5814,Melodex,2023-09-09
561,user_03894,Party Crimson,8216,Melodex,2019-06-20
562,user_03894,Party Crimson,13644,Melodex,2018-07-11
563,user_03894,Party Crimson,6011,Melodex,2019-08-22
564,user_03894,Party Crimson,7034,Melodex,2022-10-15
565,user_03894,Party Crimson,9684,Melodex,2024-06-15
566,user_03894,Party Crimson,4928,Melodex,2023-04-22
567,user_03894,Party Crimson,5488,Melodex,2021-10-31
568,user_03894,Party Crimson,12744,Melodex,2023-06-04
569,user_00910,Acoustic Golden,3458,Streamify,2018-09-11
570,user_00910,Acoustic Golden,5545,Streamify,2018-10-03
571,user_00910,Acoustic Golden,14827,Streamify,2020-01-02
572,user_00910,Acoustic Golden,6098,Streamify,2019-10-09
573,user_00910,Acoustic Golden,2201,Streamify,2022-05-23
574,user_00910,Acoustic Golden,2645,Streamify,2024-05-03
575,user_00910,Acoustic Golden,8667,Streamify,2024-07-09
576,user_00910,Acoustic Golden,10047,Streamify,2018-04-05
577,user_00910,Acoustic Golden,12138,Streamify,2020-09-10
578,user_00910,Acoustic Golden,10853,Streamify,2024-10-10
579,user_00910,Acoustic Golden,9283,Streamify,2019-02-15
580,user_00910,Acoustic Golden,13673,Streamify,2022-08-20
581,user_00910,Acoustic Golden,1306,Streamify,2023-05-19
582,user_00910,Acoustic Golden,5559,Streamify,2021-04-20
583,user_00910,Acoustic Golden,7990,Streamify,2022-02-13
584,user_00910,Acoustic Golden,9068,Streamify,2019-12-14
585,user_00910,Acoustic Golden,14022,Streamify,2024-08-20
586,user_00910,Acoustic Golden,5563,Streamify,2019-12-28
587,user_00910,Acoustic Golden,10863,Streamify,2020-06-09
588,user_00910,Acoustic Golden,2490,Streamify,2021-05-01
589,user_00910,Acoustic Golden,7425,Streamify,2018-12-08
590,user_00910,Acoustic Golden,6960,Streamify,2019-05-19
591,user_00910,Acoustic Golden,10090,Streamify,2020-07-08
592,user_03067,Rainy Day Restless,9018,SoundBridge,2018-11-11
593,user_03067,Rainy Day Restless,10014,SoundBridge,2021-04-24
594,user_03067,Rainy Day Restless,3340,SoundBridge,2020-12-19
595,user_03067,Rainy Day Restless,2685,SoundBridge,2020-09-17
596,user_03067,Rainy Day Restless,5799,SoundBridge,2020-05-21
597,user_03067,Rainy Day Restless,2826,SoundBridge,2022-04-07
598,user_03067,Rainy Day Restless,11097,SoundBridge,2019-03-05
599,user_03067,Rainy Day Restless,14589,SoundBridge,2023-12-28
600,user_03067,Rainy Day Restless,10729,SoundBridge,2020-01-02
601,user_03067,Rainy Day Restless,5067,SoundBridge,2021-09-18
602,user_03067,Rainy Day Restless,10714,SoundBridge,2024-10-06
603,user_03067,Rainy Day Restless,12678,SoundBridge,2019-02-13
604,user_03067,Rainy Day Restless,2332,SoundBridge,2020-07-30
605,user_03067,Rainy Day Restless,9878,SoundBridge,2022-05-04
606,user_03067,Rainy Day Restless,14741,SoundBridge,2024-01-30
607,user_03067,Rainy Day Restless,23,SoundBridge,2024-06-04
608,user_03067,Rainy Day Restless,10024,SoundBridge,2023-03-04
609,user_03067,Rainy Day Restless,2895,SoundBridge,2022-10-05
610,user_03067,Rainy Day Restless,13237,SoundBridge,2018-08-19
611,user_03067,Rainy Day Restless,14914,SoundBridge,2018-05-22
612,user_04053,Road Trip Static,6253,Streamify,2019-11-08
613,user_04053,Road Trip Static,5828,Streamify,2018-05-18
614,user_04053,Road Trip Static,7211,Streamify,2020-06-11
615,user_04053,Road Trip Static,5713,Streamify,2023-03-29
616,user_04053,Road Trip Static,150,Streamify,2018-10-13
617,user_04053,Road Trip Static,14830,Streamify,2024-08-14
618,user_02694,Late Night Restless,6852,SoundBridge,2019-09-15
619,user_02694,Late Night Restless,11280,SoundBridge,2018-11-22
620,user_02694,Late Night Restless,3048,SoundBridge,2019-06-17
621,user_02694,Late Night Restless,896,SoundBridge,2020-10-13
622,user_02694,Late Night Restless,9677,SoundBridge,2023-03-10
623,user_02694,Late Night Restless,13677,SoundBridge,2019-07-15
624,user_02694,Late Night Restless,3936,SoundBridge,2020-08-05
625,user_02694,Late Night Restless,6013,SoundBridge,2022-06-14
626,user_02694,Late Night Restless,4266,SoundBridge,2019-07-26
627,user_02694,Late Night Restless,12775,SoundBridge,2021-07-27
628,user_02694,Late Night Restless,3175,SoundBridge,2022-04-20
629,user_02694,Late Night Restless,4179,SoundBridge,2023-04-18
630,user_02694,Late Night Restless,14619,SoundBridge,2023-10-17
631,user_02694,Late Night Restless,14238,SoundBridge,2020-04-28
632,user_02694,Late Night Restless,14986,SoundBridge,2019-08-08
633,user_02694,Late Night Restless,12598,SoundBridge,2018-08-17
634,user_02694,Late Night Restless,11622,SoundBridge,2018-06-14
635,user_02694,Late Night Restless,8722,SoundBridge,2022-10-31
636,user_02694,Late Night Restless,6693,SoundBridge,2018-03-22
637,user_02694,Late Night Restless,1655,SoundBridge,2020-07-12
638,user_02694,Late Night Restless,9018,SoundBridge,2022-11-20
639,user_02694,Late Night Restless,1699,SoundBridge,2021-06-15
640,user_01553,Throwback Glowing,10953,Melodex,2023-04-29
641,user_01553,Throwback Glowing,9897,Melodex,2024-03-07
642,user_01553,Throwback Glowing,13454,Melodex,2022-05-25
643,user_01553,Throwback Glowing,6491,Melodex,2020-05-23
644,user_01553,Throwback Glowing,7474,Melodex,2023-11-09
645,user_01553,Throwback Glowing,9029,Melodex,2023-11-25
646,user_01553,Throwback Glowing,10601,Melodex,2023-06-01
647,user_01553,Throwback Glowing,2141,Melodex,2019-11-06
648,user_01553,Throwback Glowing,3120,Melodex,2018-07-20
649,user_01553,Throwback Glowing,11273,Melodex,2019-02-27
650,user_01553,Throwback Glowing,2280,Melodex,2018-10-24
651,user_01553,Throwback Glowing,396,Melodex,2022-09-25
652,user_01553,Throwback Glowing,7734,Melodex,2024-08-21
653,user_02844,Study Burning,2958,SoundBridge,2019-08-10
654,user_02844,Study Burning,11153,SoundBridge,2021-03-30
655,user_02844,Study Burning,14120,SoundBridge,2019-01-18
656,user_02844,Study Burning,5079,SoundBridge,2019-02-16
657,user_02844,Study Burning,840,SoundBridge,2021-11-01
658,user_02844,Study Burning,2655,SoundBridge,2021-01-25
659,user_02844,Study Burning,12373,SoundBridge,2018-12-04
660,user_02844,Study Burning,14933,SoundBridge,2019-01-15
661,user_02844,Study Burning,10400,SoundBridge,2019-07-15
662,user_02844,Study Burning,13804,SoundBridge,2020-05-15
663,user_02844,Study Burning,9085,SoundBridge,2021-02-12
664,user_02844,Study Burning,2670,SoundBridge,2018-09-08
665,user_02844,Study Burning,11606,SoundBridge,2018-06-30
666,user_02844,Study Burning,12964,SoundBridge,2023-07-14
667,user_02844,Study Burning,5156,SoundBridge,2020-07-11
668,user_02844,Study Burning,3248,SoundBridge,2023-11-27
669,user_02844,Study Burning,9568,SoundBridge,2018-09-22
670,user_02844,Study Burning,3024,SoundBridge,2022-01-20
671,user_02844,Study Burning,2610,SoundBridge,2020-05-28
672,user_02844,Study Burning,6145,SoundBridge,2019-09-21
673,user_02844,Study Burning,1956,SoundBridge,2018-02-19
674,user_02844,Study Burning,10882,SoundBridge,2018-02-25
675,user_02844,Study Burning,10673,SoundBridge,2019-12-05
676,user_03191,Acoustic Fading,3009,Streamify,2018-12-05
677,user_03191,Acoustic Fading,6459,Streamify,2020-03-01
678,user_03191,Acoustic Fading,14836,Streamify,2021-01-27
679,user_03191,Acoustic Fading,1419,Streamify,2018-04-20
680,user_03191,Acoustic Fading,8467,Streamify,2023-04-30
681,user_03191,Acoustic Fading,9205,Streamify,2022-03-11
682,user_03191,Acoustic Fading,6039,Streamify,2020-08-28
683,user_03191,Acoustic Fading,13724,Streamify,2023-08-20
684,user_03191,Acoustic Fading,2944,Streamify,2024-07-16
685,user_03191,Acoustic Fading,4712,Streamify,2023-09-28
686,user_03191,Acoustic Fading,12218,Streamify,2024-02-03
687,user_03191,Acoustic Fading,6699,Streamify,2019-11-26
688,user_03191,Acoustic Fading,10103,Streamify,2019-09-29
689,user_03191,Acoustic Fading,9450,Streamify,2024-10-04
690,user_03191,Acoustic Fading,1402,Streamify,2018-12-06
691,user_03191,Acoustic Fading,237,Streamify,2023-05-07
692,user_02618,Workout Glowing,6349,AudioNow,2018-12-11
693,user_02618,Workout Glowing,7308,AudioNow,2024-06-06
694,user_02618,Workout Glowing,6638,AudioNow,2024-01-12
695,user_02618,Workout Glowing,2197,AudioNow,2020-04-02
696,user_02618,Workout Glowing,9844,AudioNow,2019-07-15
697,user_02618,Workout Glowing,3891,AudioNow,2023-12-09
698,user_02618,Workout Glowing,4040,AudioNow,2020-05-27
699,user_02618,Workout Glowing,14875,AudioNow,2022-07-08
700,user_02618,Workout Glowing,11391,AudioNow,2022-02-18
701,user_02618,Workout Glowing,10770,AudioNow,2021-12-05
702,user_02618,Workout Glowing,11024,AudioNow,2019-12-03
703,user_02618,Workout Glowing,1713,AudioNow,2022-03-07
704,user_01980,Workout Glowing,7748,SoundBridge,2018-08-02
705,user_01980,Workout Glowing,1178,SoundBridge,2020-04-12
706,user_01980,Workout Glowing,1937,SoundBridge,2023-01-22
707,user_01980,Workout Glowing,6829,SoundBridge,2024-07-24
708,user_01980,Workout Glowing,13048,SoundBridge,2018-07-18
709,user_01980,Workout Glowing,2549,SoundBridge,2019-02-20
710,user_01980,Workout Glowing,10353,SoundBridge,2019-04-18
711,user_01980,Workout Glowing,9227,SoundBridge,2022-09-26
712,user_01980,Workout Glowing,2897,SoundBridge,2023-03-09
713,user_01980,Workout Glowing,11751,SoundBridge,2022-10-13
714,user_01980,Workout Glowing,10944,SoundBridge,2024-05-10
715,user_01980,Workout Glowing,12956,SoundBridge,2024-02-24
716,user_01980,Workout Glowing,4197,SoundBridge,2022-08-29
717,user_01980,Workout Glowing,12024,SoundBridge,2024-06-07
718,user_01980,Workout Glowing,9654,SoundBridge,2020-09-03
719,user_01980,Workout Glowing,10637,SoundBridge,2022-07-17
720,user_01980,Workout Glowing,1743,SoundBridge,2024-11-03
721,user_01980,Workout Glowing,10052,SoundBridge,2019-10-13
722,user_01980,Workout Glowing,11922,SoundBridge,2019-02-15
723,user_01980,Workout Glowing,7377,SoundBridge,2018-06-04
724,user_01980,Workout Glowing,5988,SoundBridge,2024-04-14
725,user_01980,Workout Glowing,2793,SoundBridge,2019-04-02
726,user_01980,Workout Glowing,968,SoundBridge,2024-02-26
727,user_01980,Workout Glowing,1100,SoundBridge,2022-07-05
728,user_02430,Late Night Distant,8180,Streamify,2018-10-16
729,user_02430,Late Night Distant,9531,Streamify,2020-04-22
730,user_02430,Late Night Distant,6041,Streamify,2021-09-09
731,user_02430,Late Night Distant,10949,Streamify,2024-07-24
732,user_02430,Late Night Distant,11891,Streamify,2020-01-05
733,user_02430,Late Night Distant,519,Streamify,2023-12-19
734,user_02430,Late Night Distant,2594,Streamify,2022-12-11
735,user_02430,Late Night Distant,13968,Streamify,2023-06-02
736,user_02430,Late Night Distant,5654,Streamify,2022-03-23
737,user_02430,Late Night Distant,7018,Streamify,2021-12-19
738,user_02430,Late Night Distant,433,Streamify,2018-12-07
739,user_02430,Late Night Distant,13817,Streamify,2020-08-14
740,user_02430,Late Night Distant,5353,Streamify,2018-03-08
741,user_02430,Late Night Distant,14179,Streamify,2021-07-29
742,user_02430,Late Night Distant,7706,Streamify,2018-03-01
743,user_02430,Late Night Distant,14438,Streamify,2024-04-12
744,user_03208,Study Silver,13697,AudioNow,2019-02-04
745,user_03208,Study Silver,4861,AudioNow,2019-11-20
746,user_03208,Study Silver,6653,AudioNow,2021-02-10
747,user_03208,Study Silver,4508,AudioNow,2019-07-11
748,user_03208,Study Silver,1073,AudioNow,2018-10-04
749,user_03208,Study Silver,14818,AudioNow,2020-03-21
750,user_03208,Study Silver,1948,AudioNow,2022-07-24
751,user_03208,Study Silver,13632,AudioNow,2020-07-03
752,user_03208,Study Silver,2132,AudioNow,2020-09-10
753,user_03208,Study Silver,12323,AudioNow,2024-05-29
754,user_00929,Chill Velvet,2430,SoundBridge,2023-03-29
755,user_00929,Chill Velvet,10137,SoundBridge,2024-05-11
756,user_00929,Chill Velvet,6849,SoundBridge,2019-04-20
757,user_00929,Chill Velvet,644,SoundBridge,2022-11-16
758,user_00929,Chill Velvet,5061,SoundBridge,2022-12-04
759,user_00929,Chill Velvet,11742,SoundBridge,2024-06-09
760,user_00929,Chill Velvet,4527,SoundBridge,2023-08-04
761,user_00929,Chill Velvet,5970,SoundBridge,2018-09-19
762,user_00929,Chill Velvet,12819,SoundBridge,2019-04-27
